proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,measurement_protein_id,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,uniprot_length,coverage_per_lcr
Q9UNQ2|ensembl_protein_id=ENSP00000199320|entry=DIM1_HUMAN|source=pfam27|protein_name=Dimethyladenosine,FLPS,198,217,20,pre-rRNA,domain_intrinsic,disorder_rich_spacer_region,Q9UNQ2|ensembl_protein_id=ENSP00000199320|entry=DIM1_HUMAN|source=pfam27|protein_name=Dimethyladenosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UNQ2|ensembl_protein_id=ENSP00000199320|entry=DIM1_HUMAN|source=pfam27|protein_name=Dimethyladenosine,FLPS,264,279,16,pre-rRNA,domain_adjacent,unmapped_physicochemical_properties,Q9UNQ2|ensembl_protein_id=ENSP00000199320|entry=DIM1_HUMAN|source=pfam27|protein_name=Dimethyladenosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,18,36,19,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,67,80,14,mRNA,unclassified_no_pfam,aromatic_sticker_region,Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,274,278,5,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,352,364,13,mRNA,unclassified_no_pfam,acidic_region,Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9NW64|ensembl_protein_id=ENSP00000199814|entry=RBM22_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,FLPS,71,84,14,mRNA,distal_terminal,unmapped_physicochemical_properties,Q9NW64|ensembl_protein_id=ENSP00000199814|entry=RBM22_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9NW64|ensembl_protein_id=ENSP00000199814|entry=RBM22_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,FLPS,327,407,81,mRNA,domain_adjacent,aromatic_sticker_region,Q9NW64|ensembl_protein_id=ENSP00000199814|entry=RBM22_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,FLPS,87,170,84,pre-rRNA,distal_terminal,basic_enriched_region,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,FLPS,240,301,62,pre-rRNA,distal_terminal,acidic_region,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,FLPS,545,553,9,pre-rRNA,distal_terminal,acidic_region,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,FLPS,620,650,31,pre-rRNA,distal_terminal,basic_enriched_region,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,FLPS,654,660,7,pre-rRNA,distal_terminal,acidic_region,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,FLPS,696,702,7,pre-rRNA,distal_terminal,acidic_region,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,FLPS,736,746,11,pre-rRNA,domain_adjacent,basic_enriched_region,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,FLPS,781,818,38,pre-rRNA,domain_edge,disorder_rich_spacer_region,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,FLPS,148,153,6,tRNA,domain_intrinsic,basic_enriched_region,Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,FLPS,200,235,36,tRNA,domain_intrinsic,glycine_rich_region,Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,FLPS,286,322,37,tRNA,domain_adjacent,acidic_region,Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,FLPS,383,388,6,tRNA,distal_terminal,hydrophobic_region,Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,FLPS,447,451,5,tRNA,distal_terminal,gs_rich_neutral_region,Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,FLPS,4,129,126,snRNA,unclassified_no_pfam,aromatic_sticker_region,Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,FLPS,175,196,22,snRNA,unclassified_no_pfam,arginine_rich_rna_contact_region,Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,FLPS,234,293,60,snRNA,unclassified_no_pfam,cation_pi_rich_neighborhood,Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,FLPS,357,410,54,snRNA,unclassified_no_pfam,disorder_rich_spacer_region,Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,FLPS,25,35,11,tRNA,distal_terminal,aromatic_sticker_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,FLPS,44,58,15,tRNA,distal_terminal,disorder_rich_spacer_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,FLPS,83,89,7,tRNA,distal_terminal,disorder_rich_spacer_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,FLPS,229,302,74,tRNA,domain_adjacent,basic_enriched_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,FLPS,309,313,5,tRNA,domain_edge,hydrophobic_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,FLPS,686,692,7,tRNA,domain_intrinsic,disorder_rich_spacer_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,FLPS,709,727,19,tRNA,domain_intrinsic,aromatic_sticker_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,FLPS,1062,1102,41,tRNA,domain_intrinsic,aromatic_sticker_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,FLPS,1139,1181,43,tRNA,domain_adjacent,disorder_rich_spacer_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,FLPS,1208,1222,15,tRNA,distal_terminal,arginine_rich_rna_contact_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P62318|ensembl_protein_id=ENSP00000215829|entry=SMD3_HUMAN|source=pfam27|protein_name=Small,FLPS,92,119,28,snRNA,domain_adjacent,rg_rgg_repeat_region,P62318|ensembl_protein_id=ENSP00000215829|entry=SMD3_HUMAN|source=pfam27|protein_name=Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P62318|ensembl_protein_id=ENSP00000215829|entry=SMD3_HUMAN|source=pfam27|protein_name=Small,FLPS,110,126,17,snRNA,domain_adjacent,rg_rgg_repeat_region,P62318|ensembl_protein_id=ENSP00000215829|entry=SMD3_HUMAN|source=pfam27|protein_name=Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9Y3I0|ensembl_protein_id=ENSP00000216038|entry=RTCB_HUMAN|source=pfam27|protein_name=RNA-splicing,FLPS,56,61,6,tRNA,domain_adjacent,disorder_rich_spacer_region,Q9Y3I0|ensembl_protein_id=ENSP00000216038|entry=RTCB_HUMAN|source=pfam27|protein_name=RNA-splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9Y3I0|ensembl_protein_id=ENSP00000216038|entry=RTCB_HUMAN|source=pfam27|protein_name=RNA-splicing,FLPS,404,426,23,tRNA,domain_intrinsic,aromatic_sticker_region,Q9Y3I0|ensembl_protein_id=ENSP00000216038|entry=RTCB_HUMAN|source=pfam27|protein_name=RNA-splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O00178|ensembl_protein_id=ENSP00000216044|entry=GTPB1_HUMAN|source=pfam27|protein_name=GTP-binding,FLPS,28,36,9,mRNA,distal_terminal,disorder_rich_spacer_region,O00178|ensembl_protein_id=ENSP00000216044|entry=GTPB1_HUMAN|source=pfam27|protein_name=GTP-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O00178|ensembl_protein_id=ENSP00000216044|entry=GTPB1_HUMAN|source=pfam27|protein_name=GTP-binding,FLPS,301,307,7,mRNA,domain_intrinsic,hydrophobic_region,O00178|ensembl_protein_id=ENSP00000216044|entry=GTPB1_HUMAN|source=pfam27|protein_name=GTP-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O00178|ensembl_protein_id=ENSP00000216044|entry=GTPB1_HUMAN|source=pfam27|protein_name=GTP-binding,FLPS,605,651,47,mRNA,domain_adjacent,gs_rich_neutral_region,O00178|ensembl_protein_id=ENSP00000216044|entry=GTPB1_HUMAN|source=pfam27|protein_name=GTP-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6NTF7|ensembl_protein_id=ENSP00000216123|entry=ABC3H_HUMAN|source=pfam27|protein_name=DNA,FLPS,17,21,5,ncRNA,domain_adjacent,arginine_rich_rna_contact_region,Q6NTF7|ensembl_protein_id=ENSP00000216123|entry=ABC3H_HUMAN|source=pfam27|protein_name=DNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6NTF7|ensembl_protein_id=ENSP00000216123|entry=ABC3H_HUMAN|source=pfam27|protein_name=DNA,FLPS,73,88,16,ncRNA,domain_intrinsic,aromatic_sticker_region,Q6NTF7|ensembl_protein_id=ENSP00000216123|entry=ABC3H_HUMAN|source=pfam27|protein_name=DNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,95,112,18,mRNA,domain_intrinsic,arginine_rich_rna_contact_region,O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,116,156,41,mRNA,domain_intrinsic,basic_enriched_region,O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,226,230,5,mRNA,domain_intrinsic,unmapped_physicochemical_properties,O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,533,547,15,mRNA,domain_adjacent,acidic_region,O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7RTV0|ensembl_protein_id=ENSP00000216252|entry=PHF5A_HUMAN|source=pfam27|protein_name=PHD,FLPS,11,85,75,mRNA,domain_edge,cation_pi_rich_neighborhood,Q7RTV0|ensembl_protein_id=ENSP00000216252|entry=PHF5A_HUMAN|source=pfam27|protein_name=PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,FLPS,55,65,11,unknown,distal_terminal,disorder_rich_spacer_region,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,FLPS,175,193,19,unknown,distal_terminal,disorder_rich_spacer_region,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,FLPS,226,242,17,unknown,distal_terminal,serine_rich_region,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,FLPS,349,365,17,unknown,distal_terminal,proline_rich_disordered_region,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,FLPS,370,389,20,unknown,distal_terminal,disorder_rich_spacer_region,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,FLPS,477,482,6,unknown,distal_terminal,aromatic_sticker_region,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,FLPS,530,536,7,unknown,distal_terminal,disorder_rich_spacer_region,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,FLPS,791,795,5,unknown,domain_intrinsic,hydrophobic_region,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,FLPS,1019,1023,5,unknown,distal_terminal,acidic_region,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,FLPS,1070,1074,5,unknown,distal_terminal,basic_enriched_region,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q13686|ensembl_protein_id=ENSP00000216489|entry=ALKB1_HUMAN|source=pfam27|protein_name=Nucleic,FLPS,268,278,11,mRNA,domain_intrinsic,hydrophobic_region,Q13686|ensembl_protein_id=ENSP00000216489|entry=ALKB1_HUMAN|source=pfam27|protein_name=Nucleic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q13686|ensembl_protein_id=ENSP00000216489|entry=ALKB1_HUMAN|source=pfam27|protein_name=Nucleic,FLPS,290,314,25,mRNA,domain_intrinsic,disorder_rich_spacer_region,Q13686|ensembl_protein_id=ENSP00000216489|entry=ALKB1_HUMAN|source=pfam27|protein_name=Nucleic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,FLPS,2,49,48,mRNA,distal_terminal,disorder_rich_spacer_region,Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,FLPS,47,112,66,mRNA,distal_terminal,acidic_region,Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,FLPS,97,144,48,mRNA,domain_adjacent,acidic_region,Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,FLPS,248,298,51,mRNA,domain_adjacent,sr_rs_repeat_region,Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P61011|ensembl_protein_id=ENSP00000216774|entry=SRP54_HUMAN|source=pfam27|protein_name=Signal,FLPS,332,382,51,ncRNA,domain_adjacent,aromatic_sticker_region,P61011|ensembl_protein_id=ENSP00000216774|entry=SRP54_HUMAN|source=pfam27|protein_name=Signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P61011|ensembl_protein_id=ENSP00000216774|entry=SRP54_HUMAN|source=pfam27|protein_name=Signal,FLPS,452,504,53,ncRNA,distal_terminal,cation_pi_rich_neighborhood,P61011|ensembl_protein_id=ENSP00000216774|entry=SRP54_HUMAN|source=pfam27|protein_name=Signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,FLPS,49,71,23,mRNA,unclassified_no_pfam,rg_rgg_repeat_region,Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,FLPS,90,97,8,mRNA,unclassified_no_pfam,arginine_rich_rna_contact_region,Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,FLPS,165,214,50,mRNA,unclassified_no_pfam,mixed_charge_polyampholyte,Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,FLPS,292,394,103,mRNA,unclassified_no_pfam,acidic_region,Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,FLPS,403,520,118,mRNA,unclassified_no_pfam,cation_pi_rich_neighborhood,Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,FLPS,559,638,80,mRNA,unclassified_no_pfam,sr_rs_repeat_region,Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,FLPS,632,655,24,mRNA,unclassified_no_pfam,arginine_rich_rna_contact_region,Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
