uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
A0ACI8UGJ8|ensembl_protein_id=ENSP00000536781|entry=A0ACI8UGJ8_HUMAN|source=pfam38|protein_name=Cleavage,unknown,,6,237,,3+,FLPS
A0ACI8UJW4|ensembl_protein_id=ENSP00000618841|entry=A0ACI8UJW4_HUMAN|source=pfam38|protein_name=Solute,unknown,,1,35,,1,FLPS
A0ACI8UMC2|ensembl_protein_id=ENSP00000621520|entry=A0ACI8UMC2_HUMAN|source=pfam38|protein_name=VPS41,unknown,,1,25,,1,FLPS
A0ACI8UNX3|ensembl_protein_id=ENSP00000620363|entry=A0ACI8UNX3_HUMAN|source=pfam38|protein_name=SNF2,unknown,,11,201,,3+,FLPS
A0ACI8UQC4|ensembl_protein_id=ENSP00000620971|entry=A0ACI8UQC4_HUMAN|source=pfam38|protein_name=DEAD-box,unknown,,1,5,,1,FLPS
A0ACI8USR5|ensembl_protein_id=ENSP00000624463|entry=A0ACI8USR5_HUMAN|source=pfam38|protein_name=DExH-box,unknown,,7,164,,3+,FLPS
A0ACI8USX5|ensembl_protein_id=ENSP00000624573|entry=A0ACI8USX5_HUMAN|source=pfam38|protein_name=DEAH-box,unknown,,1,5,,1,FLPS
A0ACI8UTL7|ensembl_protein_id=ENSP00000624934|entry=A0ACI8UTL7_HUMAN|source=pfam38|protein_name=RNA,unknown,,10,254,,3+,FLPS
A0ACI8UUW5|ensembl_protein_id=ENSP00000523194|entry=A0ACI8UUW5_HUMAN|source=pfam38|protein_name=ZFP69,unknown,,5,46,,3+,FLPS
A0ACI8UZB3|ensembl_protein_id=ENSP00000628264|entry=A0ACI8UZB3_HUMAN|source=pfam38|protein_name=DEAH-box,unknown,,7,193,,3+,FLPS
A0ACI8V0W0|ensembl_protein_id=ENSP00000626138|entry=A0ACI8V0W0_HUMAN|source=pfam38|protein_name=Suv3,unknown,,2,27,,2,FLPS
A0ACI8V583|ensembl_protein_id=ENSP00000631750|entry=A0ACI8V583_HUMAN|source=pfam38|protein_name=Eukaryotic,mRNA,,8,324,,3+,FLPS
A0ACI8V5N8|ensembl_protein_id=ENSP00000630191|entry=A0ACI8V5N8_HUMAN|source=pfam38|protein_name=DEAD-box,unknown,,4,113,,3+,FLPS
A0ACI8V6J3|ensembl_protein_id=ENSP00000632561|entry=A0ACI8V6J3_HUMAN|source=pfam38|protein_name=Regulator,unknown,,8,167,,3+,FLPS
A0ACI8VA32|ensembl_protein_id=ENSP00000632137|entry=A0ACI8VA32_HUMAN|source=pfam38|protein_name=SKI2,unknown,,6,55,,3+,FLPS
A0ACI8VAV8|ensembl_protein_id=ENSP00000634858|entry=A0ACI8VAV8_HUMAN|source=pfam38|protein_name=Zinc,unknown,,7,222,,3+,FLPS
A0ACI8VCM9|ensembl_protein_id=ENSP00000633500|entry=A0ACI8VCM9_HUMAN|source=pfam38|protein_name=Zinc,unknown,,12,329,,3+,FLPS
A0ACI8VD15|ensembl_protein_id=ENSP00000636235|entry=A0ACI8VD15_HUMAN|source=pfam38|protein_name=WRN,unknown,,5,77,,3+,FLPS
A0ACI8VFS1|ensembl_protein_id=ENSP00000634496|entry=A0ACI8VFS1_HUMAN|source=pfam38|protein_name=A-kinase,unknown,,6,194,,3+,FLPS
A0ACI8VGW3|ensembl_protein_id=ENSP00000635082|entry=A0ACI8VGW3_HUMAN|source=pfam38|protein_name=RecQ,unknown,,2,19,,2,FLPS
A0ACI8VQD2|ensembl_protein_id=ENSP00000640467|entry=A0ACI8VQD2_HUMAN|source=pfam38|protein_name=RNA,unknown,,10,155,,3+,FLPS
A0ACI8VSD4|ensembl_protein_id=ENSP00000641622|entry=A0ACI8VSD4_HUMAN|source=pfam38|protein_name=Decapping,mRNA,,4,107,,3+,FLPS
A0AV96|ensembl_protein_id=ENSP00000295971|entry=RBM47_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,8,193,,3+,FLPS
A1L020|ensembl_protein_id=ENSP00000432845|entry=MEX3A_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,10,235,,3+,FLPS
A2A288|ensembl_protein_id=ENSP00000386616|entry=ZC12D_HUMAN|source=rbpdb|protein_name=Probable,mRNA,,3,191,,3+,FLPS
A2A2Q9|ensembl_protein_id=ENSP00000380455|entry=A2A2Q9_HUMAN|source=pfam27|protein_name=Protein,snRNA,,1,6,,1,FLPS
A2PYH4|ensembl_protein_id=ENSP00000359454|entry=HFM1_HUMAN|source=pfam38|protein_name=Probable,unknown,,4,77,,3+,FLPS
A2RTX5|ensembl_protein_id=ENSP00000338093|entry=SYTC2_HUMAN|source=pfam27|protein_name=Threonine--tRNA,tRNA,,4,44,,3+,FLPS
A2RUC4|ensembl_protein_id=ENSP00000346627|entry=TYW5_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,1,15,,1,FLPS
A3KFL2|ensembl_protein_id=ENSP00000361427|entry=A3KFL2_HUMAN|source=pfam27|protein_name=Exosome,diverse,,1,5,,1,FLPS
A4D1B5|ensembl_protein_id=ENSP00000257626|entry=GSAP_HUMAN|source=pfam38|protein_name=Gamma-secretase-activating,unknown,,2,83,,2,FLPS
A4D1E1|ensembl_protein_id=ENSP00000329638|entry=Z804B_HUMAN|source=pfam38|protein_name=Zinc,unknown,,7,179,,3+,FLPS
A4D1E9|ensembl_protein_id=ENSP00000222511|entry=GTPBA_HUMAN|source=pfam27|protein_name=GTP-binding,unknown,,2,24,,2,FLPS
A5YKK6|ensembl_protein_id=ENSP00000455635|entry=CNOT1_HUMAN|source=pfam27|protein_name=CCR4-NOT,mRNA,,10,180,,3+,FLPS
A6NDE4|ensembl_protein_id=ENSP00000372484|entry=RBY1B_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,4,212,,3+,FLPS
A6NDY0|ensembl_protein_id=ENSP00000408598|entry=EPAB2_HUMAN|source=pfam27|protein_name=Embryonic,mRNA,,3,41,,3+,FLPS
A6NEQ0|ensembl_protein_id=ENSP00000372105|entry=RBY1E_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,4,212,,3+,FLPS
A6NFI3|ensembl_protein_id=ENSP00000477706|entry=ZN316_HUMAN|source=pfam38|protein_name=Zinc,unknown,,13,459,,3+,FLPS
A6NFN3|ensembl_protein_id=ENSP00000462007|entry=RFOX3_HUMAN|source=rbpdb|protein_name=RNA,mRNA,,3,81,,3+,FLPS
A6NHQ2|ensembl_protein_id=ENSP00000473383|entry=FBLL1_HUMAN|source=pfam27|protein_name=RNA,snoRNA,,2,92,,2,FLPS
A6NKG5|ensembl_protein_id=ENSP00000497482|entry=RTL1_HUMAN|source=pfam38|protein_name=Retrotransposon-like,unknown,,10,271,,3+,FLPS
A6NNF4|ensembl_protein_id=ENSP00000471516|entry=ZN726_HUMAN|source=pfam38|protein_name=Zinc,unknown,,2,29,,2,FLPS
A6PVI3|ensembl_protein_id=ENSP00000476955|entry=NCB2L_HUMAN|source=rbpdb|protein_name=Nuclear,mRNA,,1,33,,1,FLPS
A7MD48|ensembl_protein_id=ENSP00000267260|entry=SRRM4_HUMAN|source=pfam27|protein_name=Serine/arginine,mRNA,,4,423,,3+,FLPS
A8K979|ensembl_protein_id=ENSP00000454661|entry=ERI2_HUMAN|source=pfam27|protein_name=ERI1,unknown,,5,52,,3+,FLPS
A8MQ14|ensembl_protein_id=ENSP00000464976|entry=ZN850_HUMAN|source=pfam38|protein_name=Zinc,unknown,,4,20,,3+,FLPS
A8MXP9|ensembl_protein_id=ENSP00000378279|entry=A8MXP9_HUMAN|source=pfam27|protein_name=Matrin-3,mRNA,,11,358,,3+,FLPS
B0QY89|ensembl_protein_id=ENSP00000416892|entry=B0QY89_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,4,65,,3+,FLPS
B0QYK0|ensembl_protein_id=ENSP00000330516|entry=B0QYK0_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,10,460,,3+,FLPS
B0QYY4|ensembl_protein_id=ENSP00000352328|entry=B0QYY4_HUMAN|source=pfam27|protein_name=RNA,mRNA,,4,69,,3+,FLPS
B1AHC9|ensembl_protein_id=ENSP00000403679|entry=B1AHC9_HUMAN|source=pfam27|protein_name=DNA,mRNA,,3,31,,3+,FLPS
B1AHD1|ensembl_protein_id=ENSP00000383989|entry=B1AHD1_HUMAN|source=pfam27|protein_name=NHP2-like,snRNA,,1,11,,1,FLPS
B5MCF9|ensembl_protein_id=ENSP00000384252|entry=B5MCF9_HUMAN|source=pfam27|protein_name=Pescadillo,pre-rRNA,,6,142,,3+,FLPS
B5MCH7|ensembl_protein_id=ENSP00000385577|entry=B5MCH7_HUMAN|source=pfam27|protein_name=eIF5-mimic,mRNA,,1,10,,1,FLPS
B5MCU0|ensembl_protein_id=ENSP00000385839|entry=B5MCU0_HUMAN|source=pfam27|protein_name=R3H,unknown,,13,467,,3+,FLPS
B5MCY1|ensembl_protein_id=ENSP00000384376|entry=TDR15_HUMAN|source=pfam27|protein_name=Tudor,unknown,,5,56,,3+,FLPS
B8ZZ98|ensembl_protein_id=ENSP00000386608|entry=B8ZZ98_HUMAN|source=pfam38|protein_name=U4/U6.U5,mRNA,,3,112,,3+,FLPS
B8ZZK4|ensembl_protein_id=ENSP00000387120|entry=B8ZZK4_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,8,,1,FLPS
C9IY40|ensembl_protein_id=ENSP00000230413|entry=C9IY40_HUMAN|source=pfam27|protein_name=Mitochondrial,ribosomal protein,,2,33,,2,FLPS
C9J0B9|ensembl_protein_id=ENSP00000418908|entry=C9J0B9_HUMAN|source=pfam27|protein_name=60S,mRNA,,2,27,,2,FLPS
C9J0L0|ensembl_protein_id=ENSP00000406531|entry=C9J0L0_HUMAN|source=pfam27|protein_name=Zinc,unknown,,1,43,,1,FLPS
C9J1C5|ensembl_protein_id=ENSP00000412026|entry=C9J1C5_HUMAN|source=pfam27|protein_name=40S,ribosomal protein,,1,41,,1,FLPS
C9J2Y9|ensembl_protein_id=ENSP00000391452|entry=C9J2Y9_HUMAN|source=pfam27|protein_name=DNA-directed,mRNA,,7,133,,3+,FLPS
C9J323|ensembl_protein_id=ENSP00000391359|entry=C9J323_HUMAN|source=pfam27|protein_name=Cleavage,mRNA,,1,18,,1,FLPS
C9J6P4|ensembl_protein_id=ENSP00000418385|entry=C9J6P4_HUMAN|source=pfam27|protein_name=Zinc,ncRNA,,8,187,,3+,FLPS
C9J7E5|ensembl_protein_id=ENSP00000418267|entry=C9J7E5_HUMAN|source=pfam27|protein_name=Transportin,mRNA,,4,37,,3+,FLPS
C9J847|ensembl_protein_id=ENSP00000411383|entry=C9J847_HUMAN|source=pfam27|protein_name=ALF,mRNA,,1,12,,1,FLPS
C9J9B2|ensembl_protein_id=ENSP00000391934|entry=C9J9B2_HUMAN|source=pfam27|protein_name=RNA,mRNA,,4,71,,3+,FLPS
C9JAB2|ensembl_protein_id=ENSP00000386806|entry=C9JAB2_HUMAN|source=pfam27|protein_name=Serine/arginine-rich,mRNA,,2,179,,2,FLPS
C9JCE0|ensembl_protein_id=ENSP00000395268|entry=C9JCE0_HUMAN|source=pfam27|protein_name=ALF,mRNA,,2,61,,2,FLPS
C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,mRNA,,8,167,,3+,FLPS
C9JGP4|ensembl_protein_id=ENSP00000390467|entry=C9JGP4_HUMAN|source=pfam27|protein_name=DIS3,diverse,,1,13,,1,FLPS
C9JP00|ensembl_protein_id=ENSP00000420327|entry=C9JP00_HUMAN|source=pfam27|protein_name=Muscleblind,mRNA,,6,144,,3+,FLPS
C9JQX9|ensembl_protein_id=ENSP00000389315|entry=C9JQX9_HUMAN|source=pfam27|protein_name=Nuclear,mRNA,,1,33,,1,FLPS
C9JVJ0|ensembl_protein_id=ENSP00000412846|entry=C9JVJ0_HUMAN|source=pfam38|protein_name=Ring,unknown,,2,18,,2,FLPS
C9JYQ9|ensembl_protein_id=ENSP00000419041|entry=C9JYQ9_HUMAN|source=pfam27|protein_name=Ribosomal,ribosomal protein,,1,27,,1,FLPS
D4PHA4|ensembl_protein_id=ENSP00000401596|entry=D4PHA4_HUMAN|source=pfam38|protein_name=Vasculin,unknown,,7,143,,3+,FLPS
D6R954|ensembl_protein_id=ENSP00000423628|entry=D6R954_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,1,61,,1,FLPS
D6R9W6|ensembl_protein_id=ENSP00000422850|entry=D6R9W6_HUMAN|source=pfam27|protein_name=La,mRNA,,5,117,,3+,FLPS
D6RA96|ensembl_protein_id=ENSP00000457428|entry=D6RA96_HUMAN|source=pfam38|protein_name=Regulator,unknown,,2,24,,2,FLPS
D6RCB9|ensembl_protein_id=ENSP00000423803|entry=D6RCB9_HUMAN|source=pfam27|protein_name=H/ACA,snoRNA,,1,31,,1,FLPS
D6REA0|ensembl_protein_id=ENSP00000426859|entry=D6REA0_HUMAN|source=pfam27|protein_name=Glutamyl-tRNA(Gln),tRNA,,1,22,,1,FLPS
D6RG13|ensembl_protein_id=ENSP00000426466|entry=D6RG13_HUMAN|source=pfam27|protein_name=Ribosomal,ribosomal protein,,2,14,,2,FLPS
D6RIC3|ensembl_protein_id=ENSP00000427489|entry=D6RIC3_HUMAN|source=pfam27|protein_name=Nucleolar,pre-rRNA,,1,42,,1,FLPS
D6W5Y5|ensembl_protein_id=ENSP00000465558|entry=D6W5Y5_HUMAN|source=pfam27;pfam38|protein_name=Cold-inducible,mRNA,,5,125,,3+,FLPS
E5RHF4|ensembl_protein_id=ENSP00000428581|entry=E5RHF4_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,33,,1,FLPS
E5RJM0|ensembl_protein_id=ENSP00000429048|entry=E5RJM0_HUMAN|source=pfam27|protein_name=Cytoplasmic,mRNA,,6,143,,3+,FLPS
E5RJZ9|ensembl_protein_id=ENSP00000431022|entry=E5RJZ9_HUMAN|source=pfam27|protein_name=KH,mRNA,,3,43,,3+,FLPS
E5RK86|ensembl_protein_id=ENSP00000430401|entry=E5RK86_HUMAN|source=pfam27|protein_name=Mitochondrial,ribosomal protein,,1,5,,1,FLPS
E7EPX0|ensembl_protein_id=ENSP00000429973|entry=E7EPX0_HUMAN|source=pfam27|protein_name=Double-stranded,mRNA,,5,96,,3+,FLPS
E7ERJ7|ensembl_protein_id=ENSP00000429395|entry=E7ERJ7_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,mRNA,,3,111,,3+,FLPS
E7ERQ6|ensembl_protein_id=ENSP00000401049|entry=E7ERQ6_HUMAN|source=pfam27|protein_name=Deleted,mRNA,,3,59,,3+,FLPS
E7ESC6|ensembl_protein_id=ENSP00000410249|entry=E7ESC6_HUMAN|source=pfam27|protein_name=Exportin,mRNA,,3,19,,3+,FLPS
E7ESL0|ensembl_protein_id=ENSP00000429039|entry=E7ESL0_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,19,,2,FLPS
E7ET15|ensembl_protein_id=ENSP00000422011|entry=E7ET15_HUMAN|source=pfam27|protein_name=U2,snRNA,,9,483,,3+,FLPS
E7ETK0|ensembl_protein_id=ENSP00000415549|entry=E7ETK0_HUMAN|source=pfam27|protein_name=40S,ribosomal protein,,1,48,,1,FLPS
E7ETU5|ensembl_protein_id=ENSP00000387280|entry=E7ETU5_HUMAN|source=pfam27|protein_name=RNA,mRNA,,2,42,,2,FLPS
E7EV40|ensembl_protein_id=ENSP00000398109|entry=E7EV40_HUMAN|source=pfam27|protein_name=Deleted,mRNA,,4,78,,3+,FLPS
E7EWR4|ensembl_protein_id=ENSP00000387996|entry=E7EWR4_HUMAN|source=pfam27|protein_name=Cleavage,mRNA,,6,248,,3+,FLPS
E7EX53|ensembl_protein_id=ENSP00000387925|entry=E7EX53_HUMAN|source=pfam27|protein_name=Ribosomal,ribosomal protein,,1,54,,1,FLPS
E9PB61|ensembl_protein_id=ENSP00000421592|entry=E9PB61_HUMAN|source=pfam27|protein_name=Aly/REF,mRNA,,4,131,,3+,FLPS
E9PBY2|ensembl_protein_id=ENSP00000371877|entry=E9PBY2_HUMAN|source=pfam38|protein_name=Deleted,mRNA,,6,152,,3+,FLPS
E9PFF5|ensembl_protein_id=ENSP00000420643|entry=E9PFF5_HUMAN|source=pfam27|protein_name=FMR1,mRNA,,3,69,,3+,FLPS
E9PHM2|ensembl_protein_id=ENSP00000412893|entry=E9PHM2_HUMAN|source=pfam27|protein_name=leucine--tRNA,tRNA,,3,72,,3+,FLPS
E9PI14|ensembl_protein_id=ENSP00000436592|entry=E9PI14_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,5,,1,FLPS
E9PIF2|ensembl_protein_id=ENSP00000432032|entry=E9PIF2_HUMAN|source=pfam27|protein_name=ATP-dependent,pre-rRNA,,7,166,,3+,FLPS
E9PJG9|ensembl_protein_id=ENSP00000431843|entry=E9PJG9_HUMAN|source=pfam27|protein_name=Piwi,ncRNA,,1,13,,1,FLPS
E9PKU4|ensembl_protein_id=ENSP00000435313|entry=E9PKU4_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,27,,2,FLPS
E9PL09|ensembl_protein_id=ENSP00000433421|entry=E9PL09_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,51,,1,FLPS
E9PL19|ensembl_protein_id=ENSP00000433403|entry=E9PL19_HUMAN|source=pfam38|protein_name=Poly(U)-binding-splicing,mRNA,,9,166,,3+,FLPS
E9PMM9|ensembl_protein_id=ENSP00000433034|entry=E9PMM9_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,48,,1,FLPS
E9PN81|ensembl_protein_id=ENSP00000432897|entry=E9PN81_HUMAN|source=pfam27|protein_name=Ribonuclease,diverse,,2,44,,2,FLPS
F2Z2G3|ensembl_protein_id=ENSP00000397711|entry=F2Z2G3_HUMAN|source=pfam27|protein_name=Protein,mRNA,,3,50,,3+,FLPS
F5GYR3|ensembl_protein_id=ENSP00000440754|entry=F5GYR3_HUMAN|source=pfam38|protein_name=NOP2,pre-rRNA,,2,72,,2,FLPS
F5H0R1|ensembl_protein_id=ENSP00000308000|entry=F5H0R1_HUMAN|source=pfam27|protein_name=Speckle,snRNA,,11,268,,3+,FLPS
F5H1K3|ensembl_protein_id=ENSP00000439586|entry=F5H1K3_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,3,37,,3+,FLPS
F6QDS0|ensembl_protein_id=ENSP00000399208|entry=F6QDS0_HUMAN|source=pfam27|protein_name=RNA,mRNA,,1,5,,1,FLPS
F6S9K0|ensembl_protein_id=ENSP00000402224|entry=F6S9K0_HUMAN|source=pfam27|protein_name=Cleavage,mRNA,,3,110,,3+,FLPS
F6TAI2|ensembl_protein_id=ENSP00000414671|entry=F6TAI2_HUMAN|source=pfam27|protein_name=Musashi,mRNA,,3,60,,3+,FLPS
F6VAP0|ensembl_protein_id=ENSP00000423243|entry=F6VAP0_HUMAN|source=pfam27|protein_name=RNA,mRNA,,7,164,,3+,FLPS
F6VEC6|ensembl_protein_id=ENSP00000411085|entry=F6VEC6_HUMAN|source=pfam27|protein_name=Histidyl-tRNA,tRNA,,1,40,,1,FLPS
F6XMP4|ensembl_protein_id=ENSP00000387330|entry=F6XMP4_HUMAN|source=pfam27|protein_name=Nucleoporin,mRNA,,3,48,,3+,FLPS
F6XX82|ensembl_protein_id=ENSP00000388915|entry=F6XX82_HUMAN|source=pfam27|protein_name=Mitochondrial,ribosomal protein,,2,43,,2,FLPS
F8VP89|ensembl_protein_id=ENSP00000450324|entry=F8VP89_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,5,152,,3+,FLPS
F8VQP2|ensembl_protein_id=ENSP00000445583|entry=F8VQP2_HUMAN|source=pfam27|protein_name=Ataxin,mRNA,,10,476,,3+,FLPS
F8VS19|ensembl_protein_id=ENSP00000448588|entry=F8VS19_HUMAN|source=pfam38|protein_name=Zinc,unknown,,1,32,,1,FLPS
F8VU11|ensembl_protein_id=ENSP00000448073|entry=F8VU11_HUMAN|source=pfam27|protein_name=Pre-mRNA-processing,snRNA,,16,399,,3+,FLPS
F8VVL1|ensembl_protein_id=ENSP00000413661|entry=F8VVL1_HUMAN|source=pfam27|protein_name=Density-regulated,mRNA,,2,60,,2,FLPS
F8VXY6|ensembl_protein_id=ENSP00000448780|entry=F8VXY6_HUMAN|source=pfam38|protein_name=Zinc,mRNA,,2,27,,2,FLPS
F8VZA0|ensembl_protein_id=ENSP00000446865|entry=F8VZA0_HUMAN|source=pfam27|protein_name=Pseudouridine,pre-rRNA,,2,43,,2,FLPS
F8VZY7|ensembl_protein_id=ENSP00000447281|entry=F8VZY7_HUMAN|source=pfam38|protein_name=RNA,mRNA,,1,56,,1,FLPS
F8W6I7|ensembl_protein_id=ENSP00000333504|entry=F8W6I7_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,1,117,,1,FLPS
F8W727|ensembl_protein_id=ENSP00000339064|entry=F8W727_HUMAN|source=pfam27|protein_name=Ribosomal,ribosomal protein,,2,27,,2,FLPS
F8W8D3|ensembl_protein_id=ENSP00000316490|entry=F8W8D3_HUMAN|source=pfam27|protein_name=Histone,mRNA,,3,58,,3+,FLPS
F8W8I6|ensembl_protein_id=ENSP00000282574|entry=F8W8I6_HUMAN|source=pfam27|protein_name=Cytotoxic,mRNA,,3,83,,3+,FLPS
F8WAS2|ensembl_protein_id=ENSP00000417340|entry=F8WAS2_HUMAN|source=pfam38|protein_name=Inter-alpha-trypsin,unknown,,1,13,,1,FLPS
G3V2M5|ensembl_protein_id=ENSP00000450750|entry=G3V2M5_HUMAN|source=pfam27|protein_name=FCF1,pre-rRNA,,1,13,,1,FLPS
G3V3F2|ensembl_protein_id=ENSP00000451212|entry=G3V3F2_HUMAN|source=pfam38|protein_name=Zinc,unknown,,2,40,,2,FLPS
G3V414|ensembl_protein_id=ENSP00000451534|entry=G3V414_HUMAN|source=pfam27|protein_name=Angel,mRNA,,2,26,,2,FLPS
G3V529|ensembl_protein_id=ENSP00000452145|entry=G3V529_HUMAN|source=pfam27|protein_name=ATP-dependent,pre-rRNA,,8,97,,3+,FLPS
G3V5I6|ensembl_protein_id=ENSP00000452370|entry=G3V5I6_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,5,144,,3+,FLPS
G3V5X7|ensembl_protein_id=ENSP00000452574|entry=G3V5X7_HUMAN|source=pfam27|protein_name=Telomerase,ncRNA,,7,121,,3+,FLPS
G5E9G0|ensembl_protein_id=ENSP00000386101|entry=G5E9G0_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,78,,2,FLPS
G5EA06|ensembl_protein_id=ENSP00000428120|entry=G5EA06_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,31,,1,FLPS
H0Y450|ensembl_protein_id=ENSP00000389656|entry=H0Y450_HUMAN|source=pfam27|protein_name=Probable,tRNA,,1,25,,1,FLPS
H0Y503|ensembl_protein_id=ENSP00000395673|entry=H0Y503_HUMAN|source=pfam27|protein_name=Basic,mRNA,,1,10,,1,FLPS
H0Y6E7|ensembl_protein_id=ENSP00000405117|entry=H0Y6E7_HUMAN|source=pfam27|protein_name=RNA,mRNA,,3,110,,3+,FLPS
H0Y8P4|ensembl_protein_id=ENSP00000421669|entry=H0Y8P4_HUMAN|source=pfam27|protein_name=U3,snoRNA,,4,38,,3+,FLPS
H0Y8X3|ensembl_protein_id=ENSP00000422420|entry=H0Y8X3_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,2,26,,2,FLPS
H0Y9C1|ensembl_protein_id=ENSP00000423750|entry=H0Y9C1_HUMAN|source=pfam27|protein_name=poly(A)-specific,mRNA,,1,60,,1,FLPS
H0YBR2|ensembl_protein_id=ENSP00000430118|entry=H0YBR2_HUMAN|source=pfam27|protein_name=Epithelial,mRNA,,3,57,,3+,FLPS
H0YD25|ensembl_protein_id=ENSP00000432793|entry=H0YD25_HUMAN|source=pfam38|protein_name=Tektin,unknown,,1,32,,1,FLPS
H0YDK8|ensembl_protein_id=ENSP00000433850|entry=H0YDK8_HUMAN|source=pfam27|protein_name=Pumilio,mRNA,,10,368,,3+,FLPS
H0YGD3|ensembl_protein_id=ENSP00000442805|entry=H0YGD3_HUMAN|source=pfam38|protein_name=Spectrin,unknown,,1,12,,1,FLPS
H0YGT4|ensembl_protein_id=ENSP00000444749|entry=H0YGT4_HUMAN|source=pfam38|protein_name=Centrosomal,unknown,,1,12,,1,FLPS
H0YGW8|ensembl_protein_id=ENSP00000445110|entry=H0YGW8_HUMAN|source=pfam27|protein_name=Dihydrouridine,tRNA,,2,33,,2,FLPS
H0YH84|ensembl_protein_id=ENSP00000446507|entry=H0YH84_HUMAN|source=pfam27|protein_name=CCR4-NOT,mRNA,,1,12,,1,FLPS
H0YHU8|ensembl_protein_id=ENSP00000447875|entry=H0YHU8_HUMAN|source=pfam38|protein_name=Spliceosome,mRNA,,2,28,,2,FLPS
H0YI55|ensembl_protein_id=ENSP00000448567|entry=H0YI55_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,4,85,,3+,FLPS
H0YIP0|ensembl_protein_id=ENSP00000449787|entry=H0YIP0_HUMAN|source=pfam38|protein_name=Methionyl-tRNA,tRNA,,2,15,,2,FLPS
H0YKX1|ensembl_protein_id=ENSP00000452973|entry=H0YKX1_HUMAN|source=pfam27|protein_name=RTF1,mRNA,,1,32,,1,FLPS
H0YLQ7|ensembl_protein_id=ENSP00000453298|entry=H0YLQ7_HUMAN|source=pfam38|protein_name=DnaJ,unknown,,3,37,,3+,FLPS
H0YMF4|ensembl_protein_id=ENSP00000453584|entry=H0YMF4_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,32,,2,FLPS
H0YMJ6|ensembl_protein_id=ENSP00000453631|entry=H0YMJ6_HUMAN|source=pfam27|protein_name=Apoptosis,diverse,,2,29,,2,FLPS
H0YN88|ensembl_protein_id=ENSP00000453910|entry=H0YN88_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,22,,1,FLPS
H3BM89|ensembl_protein_id=ENSP00000454281|entry=H3BM89_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,5,140,,3+,FLPS
H3BMQ2|ensembl_protein_id=ENSP00000454492|entry=H3BMQ2_HUMAN|source=pfam27|protein_name=Probable,pre-rRNA,,2,64,,2,FLPS
H3BN59|ensembl_protein_id=ENSP00000454699|entry=H3BN59_HUMAN|source=pfam27|protein_name=RNA,mRNA,,1,5,,1,FLPS
H3BNJ4|ensembl_protein_id=ENSP00000454882|entry=H3BNJ4_HUMAN|source=pfam27|protein_name=Zinc,unknown,,4,43,,3+,FLPS
H3BPD0|ensembl_protein_id=ENSP00000455260|entry=H3BPD0_HUMAN|source=pfam27|protein_name=Zinc,unknown,,3,124,,3+,FLPS
H3BPE7|ensembl_protein_id=ENSP00000455282|entry=H3BPE7_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,7,398,,3+,FLPS
H3BPG5|ensembl_protein_id=ENSP00000455306|entry=H3BPG5_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,1,65,,1,FLPS
H3BQK0|ensembl_protein_id=ENSP00000455813|entry=H3BQK0_HUMAN|source=pfam38|protein_name=RNA,unknown,,1,5,,1,FLPS
H3BSB3|ensembl_protein_id=ENSP00000456626|entry=H3BSB3_HUMAN|source=pfam27|protein_name=M-phase,pre-rRNA,,2,35,,2,FLPS
H3BSG4|ensembl_protein_id=ENSP00000456692|entry=H3BSG4_HUMAN|source=pfam27|protein_name=RNA,tRNA,,1,33,,1,FLPS
H3BSW6|ensembl_protein_id=ENSP00000456908|entry=H3BSW6_HUMAN|source=pfam38|protein_name=Cytoplasmic,tRNA,,6,117,,3+,FLPS
