uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
Q9NUM4,unknown,274.0,3,23,0.08394160583941605,3+,FLPS
Q9NUP7,tRNA,481.0,2,33,0.06860706860706861,2,FLPS
Q9NV31,snoRNA,184.0,1,43,0.23369565217391305,1,FLPS
Q9NV66,tRNA,732.0,4,79,0.10792349726775956,3+,FLPS
Q9NV88,snRNA,658.0,2,14,0.02127659574468085,2,FLPS
Q9NVH2,snRNA,962.0,4,38,0.0395010395010395,3+,FLPS
Q9NVM6,unknown,304.0,6,121,0.3980263157894737,3+,FLPS
Q9NVN8,pre-rRNA,582.0,4,112,0.19243986254295534,3+,FLPS
Q9NVP1,pre-rRNA,670.0,7,108,0.16119402985074627,3+,FLPS
Q9NVR2,snRNA,710.0,2,18,0.02535211267605634,2,FLPS
Q9NVR5,unknown,837.0,6,225,0.26881720430107525,3+,FLPS
Q9NVS2,ribosomal protein,196.0,1,15,0.07653061224489796,1,FLPS
Q9NW07,unknown,568.0,7,336,0.5915492957746479,3+,FLPS
Q9NW13,snRNA,759.0,8,212,0.27931488801054016,3+,FLPS
Q9NW64,mRNA,420.0,2,95,0.2261904761904762,2,FLPS
Q9NWB1,mRNA,397.0,4,137,0.345088161209068,3+,FLPS
Q9NWH9,mRNA,1034.0,10,566,0.5473887814313346,3+,FLPS
Q9NWK9,snoRNA,470.0,3,163,0.3468085106382979,3+,FLPS
Q9NWX6,tRNA,298.0,1,6,0.020134228187919462,1,FLPS
Q9NWZ8,snRNA,242.0,3,79,0.32644628099173556,3+,FLPS
Q9NX05,unknown,1096.0,10,295,0.26916058394160586,3+,FLPS
Q9NX07,tRNA,287.0,1,43,0.14982578397212543,1,FLPS
Q9NXG2,tRNA,353.0,1,6,0.0169971671388102,1,FLPS
Q9NXH9,tRNA,659.0,4,117,0.17754172989377845,3+,FLPS
Q9NXL6,ncRNA,827.0,8,183,0.22128174123337363,3+,FLPS
Q9NXW9,unknown,302.0,4,39,0.1291390728476821,3+,FLPS
Q9NXZ2,mRNA,648.0,2,61,0.0941358024691358,2,FLPS
Q9NY12,snoRNA,217.0,3,122,0.5622119815668203,3+,FLPS
Q9NY93,pre-rRNA,547.0,4,88,0.16087751371115175,3+,FLPS
Q9NYF8,mRNA,920.0,10,409,0.44456521739130433,3+,FLPS
Q9NYH9,snoRNA,597.0,2,45,0.07537688442211055,2,FLPS
Q9NYK1,ncRNA,1049.0,7,109,0.10390848427073403,3+,FLPS
Q9NYK5,ribosomal protein,338.0,1,5,0.014792899408284023,1,FLPS
Q9NYY8,mRNA,710.0,2,16,0.022535211267605635,2,FLPS
Q9NZB2,mRNA,1118.0,10,236,0.2110912343470483,3+,FLPS
Q9NZE8,ribosomal protein,188.0,2,29,0.15425531914893617,2,FLPS
Q9NZI8,mRNA,577.0,3,85,0.14731369150779897,3+,FLPS
Q9NZJ5,mRNA,1116.0,8,171,0.1532258064516129,3+,FLPS
Q9P031,unknown,241.0,2,78,0.3236514522821577,2,FLPS
Q9P0J6,ribosomal protein,103.0,1,14,0.13592233009708737,1,FLPS
Q9P0L1,unknown,754.0,4,86,0.11405835543766578,3+,FLPS
Q9P1Y6,mRNA,1649.0,17,646,0.3917525773195876,3+,FLPS
Q9P2E3,unknown,1918.0,10,468,0.2440041710114703,3+,FLPS
Q9P2E9,mRNA,1410.0,12,610,0.4326241134751773,3+,FLPS
Q9P2I0,mRNA,782.0,2,56,0.07161125319693094,2,FLPS
Q9P2J5,tRNA,1176.0,4,51,0.04336734693877551,3+,FLPS
Q9P2K5,mRNA,600.0,3,195,0.325,3+,FLPS
Q9P2K8,tRNA,1649.0,10,186,0.11279563371740449,3+,FLPS
Q9P2N5,mRNA,1060.0,13,375,0.35377358490566035,3+,FLPS
Q9P2P1,unknown,1898.0,9,244,0.1285563751317176,3+,FLPS
Q9UBB9,mRNA,837.0,5,84,0.1003584229390681,3+,FLPS
Q9UBC3,diverse,853.0,9,203,0.23798358733880423,3+,FLPS
Q9UBK2,unknown,798.0,7,271,0.33959899749373434,3+,FLPS
Q9UBP6,tRNA,276.0,1,19,0.06884057971014493,1,FLPS
Q9UBS3,unknown,223.0,3,61,0.273542600896861,3+,FLPS
Q9UBU9,mRNA,619.0,5,104,0.1680129240710824,3+,FLPS
Q9UDW3,snRNA,170.0,2,63,0.37058823529411766,2,FLPS
Q9UEG4,unknown,869.0,4,77,0.08860759493670886,3+,FLPS
Q9UET6,tRNA,329.0,1,10,0.030395136778115502,1,FLPS
Q9UFF9,mRNA,292.0,1,5,0.017123287671232876,1,FLPS
Q9UGC7,mRNA,380.0,2,50,0.13157894736842105,2,FLPS
Q9UGR2,ncRNA,977.0,4,86,0.08802456499488229,3+,FLPS
Q9UGY1,pre-rRNA,213.0,3,101,0.47417840375586856,3+,FLPS
Q9UH17,unknown,382.0,1,16,0.041884816753926704,1,FLPS
Q9UHB9,ncRNA,627.0,3,52,0.08293460925039872,3+,FLPS
Q9UHC7,mRNA,482.0,10,188,0.3900414937759336,3+,FLPS
Q9UHI6,snRNA,824.0,7,146,0.17718446601941748,3+,FLPS
Q9UHK0,snoRNA,495.0,5,153,0.3090909090909091,3+,FLPS
Q9UHX1,mRNA,559.0,6,124,0.22182468694096602,3+,FLPS
Q9UI10,mRNA,523.0,4,87,0.16634799235181644,3+,FLPS
Q9UI30,tRNA,125.0,2,13,0.104,2,FLPS
Q9UI43,pre-rRNA,246.0,1,6,0.024390243902439025,1,FLPS
Q9UIF8,ncRNA,2168.0,29,869,0.400830258302583,3+,FLPS
Q9UIF9,ncRNA,1905.0,19,617,0.32388451443569555,3+,FLPS
Q9UJA5,tRNA,497.0,5,90,0.18108651911468812,3+,FLPS
Q9UJJ7,unknown,312.0,1,33,0.10576923076923077,1,FLPS
Q9UJK0,pre-rRNA,312.0,4,94,0.30128205128205127,3+,FLPS
Q9UJV8,mRNA,347.0,3,57,0.1642651296829971,3+,FLPS
Q9UJV9,mRNA,622.0,4,90,0.14469453376205788,3+,FLPS
Q9UK39,mRNA,431.0,2,51,0.11832946635730858,2,FLPS
Q9UK45,snRNA,103.0,1,6,0.05825242718446602,1,FLPS
Q9UK59,mRNA,544.0,3,52,0.09558823529411764,3+,FLPS
Q9UKA9,mRNA,531.0,3,31,0.0583804143126177,3+,FLPS
Q9UKD2,mRNA,239.0,1,21,0.08786610878661087,1,FLPS
Q9UKF6,mRNA,684.0,2,33,0.04824561403508772,2,FLPS
Q9UKJ3,unknown,1502.0,15,744,0.49533954727030627,3+,FLPS
Q9UKK3,ncRNA,1724.0,4,67,0.0388631090487239,3+,FLPS
Q9UKM9,mRNA,306.0,4,91,0.2973856209150327,3+,FLPS
Q9UKT8,unknown,454.0,1,42,0.09251101321585903,1,FLPS
Q9UKV3,mRNA,1341.0,18,662,0.4936614466815809,3+,FLPS
Q9UKV8,ncRNA,859.0,1,23,0.02677532013969732,1,FLPS
Q9UKZ1,mRNA,510.0,4,118,0.23137254901960785,3+,FLPS
Q9UL03,snRNA,887.0,3,65,0.07328072153325817,3+,FLPS
Q9UL18,ncRNA,857.0,1,5,0.005834305717619603,1,FLPS
Q9UL40,unknown,294.0,3,26,0.08843537414965986,3+,FLPS
Q9ULG1,unknown,1556.0,13,317,0.2037275064267352,3+,FLPS
Q9ULM6,mRNA,557.0,1,34,0.06104129263913824,1,FLPS
Q9ULR0,mRNA,285.0,2,61,0.21403508771929824,2,FLPS
Q9ULR5,mRNA,123.0,2,52,0.42276422764227645,2,FLPS
Q9ULW3,mRNA,272.0,4,74,0.27205882352941174,3+,FLPS
Q9ULX3,pre-rRNA,412.0,2,16,0.038834951456310676,2,FLPS
Q9ULX6,mRNA,646.0,13,251,0.38854489164086686,3+,FLPS
Q9UMY1,unknown,257.0,3,160,0.622568093385214,3+,FLPS
Q9UN86,mRNA,482.0,5,291,0.6037344398340249,3+,FLPS
Q9UNP9,mRNA,301.0,2,27,0.08970099667774087,2,FLPS
Q9UNQ2,pre-rRNA,313.0,4,62,0.19808306709265175,3+,FLPS
Q9UNW9,mRNA,492.0,2,113,0.22967479674796748,2,FLPS
Q9UNX3,ribosomal protein,145.0,1,27,0.18620689655172415,1,FLPS
Q9UNX4,snoRNA,943.0,3,44,0.04665959703075292,3+,FLPS
Q9UNY4,mRNA,1162.0,9,216,0.18588640275387264,3+,FLPS
Q9UPN6,mRNA,1271.0,15,564,0.4437450826121164,3+,FLPS
Q9UPQ9,mRNA,1833.0,22,671,0.36606655755591927,3+,FLPS
Q9UPR3,mRNA,1016.0,10,222,0.21850393700787402,3+,FLPS
Q9UPR6,unknown,939.0,9,296,0.3152289669861555,3+,FLPS
Q9UPS6,ncRNA,1966.0,29,979,0.4979654120040692,3+,FLPS
Q9UPT8,unknown,1303.0,25,767,0.5886415963161934,3+,FLPS
Q9UPU9,mRNA,718.0,6,80,0.11142061281337047,3+,FLPS
Q9UPY3,ncRNA,1922.0,11,155,0.08064516129032258,3+,FLPS
Q9UQ35,mRNA,2752.0,23,2270,0.8248546511627907,3+,FLPS
Q9UQ80,pre-rRNA,394.0,2,17,0.04314720812182741,2,FLPS
Q9UQ84,diverse,846.0,5,175,0.20685579196217493,3+,FLPS
Q9Y230,mRNA,463.0,1,17,0.0367170626349892,1,FLPS
Q9Y235,mRNA,224.0,1,6,0.026785714285714284,1,FLPS
Q9Y237,pre-rRNA,131.0,1,31,0.2366412213740458,1,FLPS
Q9Y291,ribosomal protein,106.0,1,24,0.22641509433962265,1,FLPS
Q9Y295,mRNA,367.0,4,41,0.11171662125340599,3+,FLPS
Q9Y2L1,diverse,958.0,6,95,0.09916492693110647,3+,FLPS
Q9Y2P0,unknown,537.0,3,95,0.17690875232774675,3+,FLPS
Q9Y2R4,pre-rRNA,599.0,2,61,0.1018363939899833,2,FLPS
Q9Y2T7,mRNA,364.0,7,207,0.5686813186813187,3+,FLPS
Q9Y2U8,snRNA,911.0,18,152,0.1668496158068057,3+,FLPS
Q9Y2V2,mRNA,147.0,2,13,0.08843537414965986,2,FLPS
Q9Y2W1,mRNA,955.0,15,532,0.5570680628272251,3+,FLPS
Q9Y2W6,ncRNA,561.0,3,57,0.10160427807486631,3+,FLPS
Q9Y2X3,snoRNA,529.0,4,114,0.21550094517958412,3+,FLPS
Q9Y2Z2,tRNA,717.0,1,6,0.008368200836820083,1,FLPS
Q9Y2Z4,tRNA,477.0,2,59,0.12368972746331237,2,FLPS
Q9Y388,mRNA,322.0,4,127,0.3944099378881988,3+,FLPS
Q9Y3A2,snoRNA,253.0,3,74,0.2924901185770751,3+,FLPS
Q9Y3A4,pre-rRNA,280.0,2,44,0.15714285714285714,2,FLPS
Q9Y3A5,pre-rRNA,250.0,1,12,0.048,1,FLPS
Q9Y3B4,mRNA,125.0,1,17,0.136,1,FLPS
Q9Y3B7,ribosomal protein,192.0,1,26,0.13541666666666666,1,FLPS
Q9Y3B9,pre-rRNA,282.0,4,126,0.44680851063829785,3+,FLPS
Q9Y3F4,mRNA,350.0,2,18,0.05142857142857143,2,FLPS
Q9Y3I0,tRNA,505.0,2,29,0.05742574257425743,2,FLPS
Q9Y3T9,pre-rRNA,749.0,3,70,0.09345794392523364,3+,FLPS
Q9Y3U8,ribosomal protein,105.0,2,33,0.3142857142857143,2,FLPS
Q9Y3Y2,mRNA,248.0,2,125,0.5040322580645161,2,FLPS
Q9Y473,unknown,711.0,4,87,0.12236286919831224,3+,FLPS
Q9Y4B4,unknown,1467.0,13,229,0.15610088616223586,3+,FLPS
Q9Y4C8,pre-rRNA,960.0,10,155,0.16145833333333334,3+,FLPS
Q9Y4F3,ncRNA,1742.0,14,247,0.1417910447761194,3+,FLPS
Q9Y4Z0,snRNA,139.0,1,41,0.2949640287769784,1,FLPS
Q9Y534,mRNA,153.0,2,29,0.1895424836601307,2,FLPS
Q9Y580,mRNA,266.0,5,153,0.575187969924812,3+,FLPS
Q9Y5A9,mRNA,579.0,6,175,0.3022452504317789,3+,FLPS
Q9Y5J1,snoRNA,556.0,7,116,0.20863309352517986,3+,FLPS
Q9Y606,tRNA,427.0,1,23,0.053864168618266976,1,FLPS
Q9Y676,ribosomal protein,258.0,3,67,0.2596899224806202,3+,FLPS
Q9Y697,unknown,457.0,2,28,0.061269146608315096,2,FLPS
Q9Y6K5,ncRNA,1087.0,3,96,0.08831646734130635,3+,FLPS
Q9Y6M1,mRNA,599.0,2,71,0.11853088480801335,2,FLPS
R4GMQ7,diverse,143.0,1,5,0.03496503496503497,1,FLPS
R4GMX9,snRNA,53.0,1,6,0.11320754716981132,1,FLPS
R4GNH1,unknown,168.0,1,24,0.14285714285714285,1,FLPS
S4R469,mRNA,234.0,2,25,0.10683760683760683,2,FLPS
X6R7H2,mRNA,631.0,7,262,0.4152139461172742,3+,FLPS
X6RAY8,ribosomal protein,357.0,2,52,0.14565826330532214,2,FLPS
X6RDA4,ncRNA,248.0,2,35,0.14112903225806453,2,FLPS
X6RDS5,ribosomal protein,153.0,1,8,0.05228758169934641,1,FLPS
X6RJ73,ribosomal protein,173.0,2,46,0.2658959537572254,2,FLPS
X6RJY0,snoRNA,320.0,4,91,0.284375,3+,FLPS
