uniprot_accession	is_rbp	label_source
P00167	False	
P00325	False	
P00326	False	
P00338	False	
P00352	False	
P00367	False	
P00374	False	
P00387	False	
P00390	False	
P00395	False	
P00403	False	
P00414	False	
P00439	False	
P00441	False	
P00450	False	
P00451	False	
P00480	False	
P00488	False	
P00491	False	
P00492	False	
P00505	False	
P00519	False	
P00533	False	
P00540	False	
P00558	False	
P00568	False	
P00709	False	
P00734	False	
P00736	False	
P00738	False	
P00739	False	
P00740	False	
P00742	False	
P00746	False	
P00747	False	
P00748	False	
P00749	False	
P00750	False	
P00751	False	
P00797	False	
P00813	False	
P00846	False	
P00915	False	
P00918	False	
P00966	False	
P00973	True	master_direct
P00995	False	
P01008	False	
P01009	False	
P01011	False	
P01019	False	
P01023	False	
P01024	False	
P01031	False	
P01033	False	
P01034	False	
P01036	False	
P01037	False	
P01040	False	
P01042	False	
P01100	False	
P01106	False	
P01111	False	
P01112	False	
P01116	False	
P01127	False	
P01130	False	
P01133	False	
P01135	False	
P01137	False	
P01138	False	
P01148	False	
P01160	False	
P01178	False	
P01185	False	
P01189	False	
P01210	False	
P01213	False	
P01215	False	
P01222	False	
P01225	False	
P01229	False	
P01236	False	
P01241	False	
P01242	False	
P01258	False	
P01266	False	
P01270	False	
P01275	False	
P01282	False	
P01286	False	
P01298	False	
P01303	False	
P01308	False	
P01344	False	
P01350	False	
P01374	False	
P01375	False	
P01563	False	
P01567	False	
P01568	False	
P01570	False	
P01571	False	
P01574	False	
P01579	False	
P01583	False	
P01584	False	
P01588	False	
P01589	False	
P01591	False	
P01593	False	
P01594	False	
P01597	False	
P01602	False	
P01615	False	
P01619	False	
P01699	False	
P01700	False	
P01701	False	
P01704	False	
P01705	False	
P01706	False	
P01709	False	
P01721	False	
P01730	False	
P01732	False	
P01742	False	
P01764	False	
P01768	False	
P01772	False	
P01780	False	
P01814	False	
P01817	False	
P01825	False	
P01833	False	
P01834	False	
P01848	False	
P01850	False	
P01854	False	
P01857	False	
P01859	False	
P01860	False	
P01861	False	
P01871	False	
P01876	False	
P01877	False	
P01880	False	
P01889	False	
P01893	False	
P01903	False	
P01906	False	
P01909	False	
P01911	False	
P01920	False	
P02008	False	
P02042	False	
P02100	False	
P02144	False	
P02452	False	
P02458	False	
P02461	False	
P02462	False	
P02489	False	
P02511	False	
P02533	False	
P02538	False	
P02545	False	
P02549	False	
P02585	False	
P02647	False	
P02649	False	
P02652	False	
P02654	False	
P02655	False	
P02656	False	
P02671	False	
P02675	False	
P02679	False	
P02686	False	
P02689	False	
P02708	False	
P02724	False	
P02730	False	
P02741	False	
P02743	False	
P02745	False	
P02746	False	
P02747	False	
P02748	False	
P02749	False	
P02750	False	
P02751	False	
P02753	False	
P02760	False	
P02763	False	
P02765	False	
P02766	False	
P02768	False	
P02771	False	
P02774	False	
P02775	False	
P02776	False	
P02778	False	
P02786	False	
P02787	False	
P02788	False	
P02790	False	
P02792	False	
P02794	False	
P02795	False	
P02808	False	
P02810	False	
P02812	False	
P02814	False	
P02818	False	
P03372	False	
P03886	False	
P03891	False	
P03897	False	
P03901	False	
P03905	False	
P03915	False	
P03923	False	
P03928	False	
P03950	True	master_direct
P03951	False	
P03952	False	
P03956	False	
P03971	False	
P03973	False	
P03999	False	
P04000	False	
P04001	False	
P04003	False	
P04004	False	
P04035	False	
P04040	False	
P04049	False	
P04053	False	
P04054	False	
P04062	False	
P04066	False	
P04070	False	
P04075	False	
P04080	False	
P04083	False	
P04085	False	
P04090	False	
P04114	False	
P04118	False	
P04141	False	
P04150	False	
P04155	False	
P04156	False	
P04179	False	
P04180	False	
P04181	False	
P04183	False	
P04196	False	
P04198	False	
P04201	False	
P04216	False	
P04217	False	
P04233	False	
P04234	False	
P04259	False	
P04264	False	
P04271	False	
P04275	False	
P04278	False	
P04279	False	
P04280	False	
P04350	False	
P04406	True	master_direct
P04424	False	
P04439	False	
P04440	False	
P04553	False	
P04554	False	
P04626	False	
P04628	False	
P04629	False	
P04632	False	
P04637	False	
P04731	False	
P04732	False	
P04733	False	
P04746	False	
P04792	False	
P04798	False	
P04818	False	
P04839	False	
P04843	False	
P04844	False	
P04899	False	
P04908	False	
P04920	False	
P04921	False	
P05000	False	
P05014	False	
P05019	False	
P05023	False	
P05026	False	
P05060	False	
P05062	False	
P05067	False	
P05089	False	
P05090	False	
P05091	False	
P05093	False	
P05106	False	
P05107	False	
P05108	False	
P05109	False	
P05111	False	
P05112	False	
P05113	False	
P05114	False	
P05120	False	
P05121	False	
P05129	False	
P05141	False	
P05154	False	
P05155	False	
P05156	False	
P05160	False	
P05161	False	
P05162	False	
P05164	False	
P05165	False	
P05166	False	
P05177	False	
P05181	False	
P05186	False	
P05187	False	
P05198	True	master_direct
P05204	False	
P05230	False	
P05231	False	
P05305	False	
P05362	False	
P05386	True	master_direct
P05387	True	master_direct
P05388	True	master_direct
P05408	False	
P05412	False	
P05413	False	
P05423	False	
P05451	False	
P05452	False	
P05455	True	master_direct
P05496	False	
P05538	False	
P05543	False	
P05546	False	
P05549	False	
P05556	False	
P05771	False	
P05783	False	
P05787	False	
P05813	False	
P05814	False	
P05937	False	
P05976	False	
P05981	False	
P05997	False	
P06028	False	
P06126	False	
P06127	False	
P06132	False	
P06133	False	
P06213	False	
P06239	False	
P06241	False	
P06276	False	
P06280	False	
P06307	False	
P06312	False	
P06340	False	
P06396	False	
P06400	False	
P06401	False	
P06454	False	
P06493	False	
P06576	False	
P06681	False	
P06702	False	
P06703	False	
P06727	False	
P06729	False	
P06730	True	master_direct
P06731	False	
P06732	False	
P06733	False	
P06734	False	
P06737	False	
P06744	False	
P06746	False	
P06748	True	master_direct
P06753	False	
P06756	False	
P06850	False	
P06858	False	
P06865	False	
P06870	False	
P06881	False	
P06899	False	
P07093	False	
P07098	False	
P07099	False	
P07101	False	
P07108	False	
P07148	False	
P07195	False	
P07196	False	
P07197	False	
P07199	False	
P07202	False	
P07203	False	
P07204	False	
P07205	False	
P07225	False	
P07237	False	
P07288	False	
P07305	False	
P07306	False	
P07307	False	
P07315	False	
P07320	False	
P07327	False	
P07332	False	
P07333	False	
P07339	False	
P07355	False	
P07357	False	
P07358	False	
P07359	False	
P07360	False	
P07384	False	
P07437	False	
P07438	False	
P07451	False	
P07476	False	
P07477	False	
P07478	False	
P07492	False	
P07498	False	
P07510	False	
P07550	False	
P07585	False	
P07602	False	
P07686	False	
P07711	False	
P07737	False	
P07738	False	
P07741	False	
P07766	False	
P07814	True	master_direct
P07858	False	
P07864	False	
P07900	False	
P07902	False	
P07910	True	master_direct
P07911	False	
P07919	False	
P07942	False	
P07947	False	
P07948	False	
P07949	False	
P07951	False	
P07954	False	
P07988	False	
P07992	False	
P07996	False	
P07998	True	master_direct
P08034	False	
P08047	False	
P08048	False	
P08069	False	
P08100	False	
P08118	False	
P08123	False	
P08133	False	
P08134	False	
P08138	False	
P08151	False	
P08172	False	
P08173	False	
P08174	False	
P08183	False	
P08185	False	
P08195	False	
P08217	False	
P08218	False	
P08235	False	
P08236	False	
P08237	False	
P08238	False	
P08240	True	master_direct
P08243	False	
P08246	False	
P08247	False	
P08253	False	
P08254	False	
P08263	False	
P08294	False	
P08311	False	
P08319	False	
P08397	False	
P08473	False	
P08476	False	
P08493	False	
P08514	False	
P08519	False	
P08559	False	
P08567	False	
P08571	False	
P08572	False	
P08574	False	
P08575	False	
P08579	True	master_direct
P08581	False	
P08582	False	
P08588	False	
P08590	False	
P08603	False	
P08620	False	
P08621	True	master_direct
P08631	False	
P08637	False	
P08648	False	
P08651	False	
P08670	False	
P08684	False	
P08686	False	
P08697	False	
P08700	False	
P08708	True	gene_patch
P08709	False	
P08727	False	
P08729	False	
P08754	False	
P08758	False	
P08779	False	
P08833	False	
P08842	False	
P08861	False	
P08865	True	master_direct
P08887	False	
P08908	False	
P08910	False	
P08912	False	
P08913	False	
P08922	False	
P08949	False	
P08962	False	
P08F94	False	
P09012	True	master_direct
P09016	False	
P09017	False	
P09038	False	
P09067	False	
P09086	False	
P09104	False	
P09110	False	
P09132	True	master_direct
P09172	False	
P09210	False	
P09211	False	
P09228	False	
P09234	True	master_direct
P09237	False	
P09238	False	
P09326	False	
P09327	False	
P09341	False	
P09382	False	
P09417	False	
P09429	False	
P09430	False	
P09455	False	
P09466	False	
P09467	False	
P09471	False	
P09486	False	
P09488	False	
P09493	False	
P09496	False	
P09497	False	
P09525	False	
P09529	False	
P09543	True	master_direct
P09544	False	
P09564	False	
P09601	False	
P09603	False	
P09619	False	
P09622	False	
P09629	False	
P09651	True	master_direct
P09661	True	master_direct
P09668	False	
P09669	False	
P09681	False	
P09683	False	
P09693	False	
P09758	False	
P09769	False	
P09848	False	
P09871	False	
P09874	True	master_direct
P09884	False	
P09912	False	
P09913	True	master_direct
P09914	True	master_direct
P09917	False	
P09919	False	
P09923	False	
P09936	False	
P09958	False	
P09960	False	
P09972	False	
P0C024	False	
P0C0E4	False	
P0C0L4	False	
P0C0L5	False	
P0C0P6	False	
P0C0S5	False	
P0C0S8	False	
P0C1S8	False	
P0C1Z6	False	
P0C264	False	
P0C2W1	False	
P0C5Y9	False	
P0C5Z0	False	
P0C6T2	False	
P0C7P0	False	
P0C7P3	False	
P0C7T5	True	master_direct
P0C7U0	False	
P0C7W6	False	
P0C7X2	False	
P0C869	False	
P0C870	False	
P0CAP1	False	
P0CAP2	False	
P0CB47	False	
P0CG04	False	
P0CG08	False	
P0CG20	False	
P0CG30	False	
P0CG37	False	
P0CG47	False	
P0CG48	False	
P0CW18	False	
P0DI81	False	
P0DI82	False	
P0DI83	False	
P0DJD3	True	master_direct
P0DJD7	False	
P0DJD8	False	
P0DJD9	False	
P0DJI8	False	
P0DJI9	False	
P0DJJ0	False	
P0DMC3	False	
P0DME0	False	
P0DML2	False	
P0DML3	False	
P0DMM9	False	
P0DMN0	False	
P0DMS8	False	
P0DMS9	False	
P0DMV8	False	
P0DMV9	False	
P0DMW2	False	
P0DN84	False	
P0DN86	False	
P0DOY2	False	
P0DOY3	False	
P0DP23	False	
P0DP24	False	
P0DP25	False	
P0DP42	False	
P0DP57	False	
P0DP58	False	
P0DP91	False	
P0DPB3	False	
P0DPB6	False	
P0DPD6	False	
P0DPD7	False	
P0DPD8	False	
P0DPH7	False	
P0DPH8	False	
P0DPK2	False	
P0DPK3	False	
P0DPK4	False	
P0DPK5	False	
P0DTE4	False	
P0DTE5	False	
P0DTE7	False	
P0DTE8	False	
P0DTU3	False	
P0DTU4	False	
P0DUB6	False	
P10070	False	
P10071	False	
P10073	False	
P10074	False	
P10082	False	
P10092	False	
P10109	False	
P10114	False	
P10124	False	
P10144	False	
P10145	False	
P10147	False	
P10153	True	master_direct
P10155	True	master_direct
P10163	False	
P10176	False	
P10242	False	
P10243	False	
P10244	False	
P10253	False	
P10265	False	
P10275	False	
P10276	False	
P10301	False	
P10321	False	
P10323	False	
P10398	False	
P10412	False	
P10415	False	
P10451	False	
P10515	False	
P10523	False	
P10586	False	
P10588	False	
P10589	False	
P10599	False	
P10600	False	
P10606	False	
P10619	False	
P10620	False	
P10632	False	
P10635	False	
P10636	False	
P10643	False	
P10644	False	
P10645	False	
P10646	False	
P10696	False	
P10720	False	
P10721	False	
P10745	False	
P10746	False	
P10747	False	
P10767	False	
P10768	False	
P10809	False	
P10826	False	
P10827	False	
P10828	False	
P10909	False	
P10911	False	
P10912	False	
P10914	False	
P10915	False	
P10916	False	
P10966	False	
P10997	False	
P11021	False	
P11047	False	
P11049	False	
P11055	False	
P11086	False	
P11117	False	
P11137	False	
P11142	False	
P11150	False	
P11161	False	
P11166	False	
P11168	False	
P11169	False	
P11171	False	
P11172	False	
P11177	False	
P11182	False	
P11215	False	
P11216	False	
P11217	False	
P11226	False	
P11229	False	
P11230	False	
P11233	False	
P11234	False	
P11245	False	
P11274	False	
P11277	False	
P11279	False	
P11308	False	
P11309	False	
P11310	False	
P11362	False	
P11387	True	master_direct
P11388	False	
P11413	False	
P11441	False	
P11464	False	
P11473	False	
P11474	False	
P11487	False	
P11488	False	
P11498	False	
P11509	False	
P11511	False	
P11532	False	
P11586	False	
P11597	False	
P11678	False	
P11684	False	
P11686	False	
P11712	False	
P11717	False	
P11766	False	
P11801	False	
P11802	False	
P11831	False	
P11836	False	
P11908	False	
P11912	False	
P11926	False	
P11940	True	master_direct
P12004	False	
P12018	False	
P12034	False	
P12035	False	
P12036	False	
P12074	False	
P12081	True	gene_patch
P12104	False	
P12107	False	
P12109	False	
P12110	False	
P12111	False	
P12235	False	
P12236	False	
P12259	False	
P12268	False	
P12270	True	master_direct
P12271	False	
P12272	False	
P12273	False	
P12277	False	
P12314	False	
P12318	False	
P12319	False	
P12429	False	
P12524	False	
P12532	False	
P12544	False	
P12643	False	
P12644	False	
P12645	False	
P12694	False	
P12724	True	master_direct
P12755	False	
P12757	False	
P12814	False	
P12821	False	
P12829	False	
P12830	False	
P12838	False	
P12882	False	
P12883	False	
P12931	False	
P12955	False	
P12956	True	gene_patch
P12980	False	
P13010	False	
P13051	False	
P13056	False	
P13073	False	
P13164	False	
P13196	False	
P13224	False	
P13232	False	
P13236	False	
P13284	False	
P13349	False	
P13378	False	
P13385	False	
P13473	False	
P13489	True	master_direct
P13497	False	
P13498	False	
P13500	False	
P13501	False	
P13521	False	
P13533	False	
P13535	False	
P13569	False	
P13584	False	
P13591	False	
P13598	False	
P13611	False	
P13612	False	
P13631	False	
P13637	False	
P13639	True	master_direct
P13640	False	
P13645	False	
P13646	False	
P13647	False	
P13667	False	
P13671	False	
P13674	False	
P13682	False	
P13686	False	
P13688	False	
P13693	False	
P13716	False	
P13725	False	
P13726	False	
P13727	False	
P13747	False	
P13762	False	
P13765	False	
P13796	False	
P13797	False	
P13798	False	
P13804	False	
P13805	False	
P13807	False	
P13861	False	
P13866	False	
P13928	False	
P13929	False	
P13942	False	
P13945	False	
P13984	False	
P13987	False	
P13994	False	
P13995	False	
P14060	False	
P14061	False	
P14091	False	
P14136	True	gene_patch
P14138	False	
P14151	False	
P14174	False	
P14207	False	
P14209	False	
P14210	False	
P14222	False	
P14314	False	
P14316	False	
P14317	False	
P14324	False	
P14373	False	
P14384	False	
P14406	False	
P14410	False	
P14415	False	
P14416	False	
P14543	False	
P14550	False	
P14555	False	
P14598	False	
P14616	False	
P14618	False	
P14621	False	
P14625	False	
P14635	False	
P14649	False	
P14651	False	
P14652	False	
P14653	False	
P14672	False	
P14678	True	master_direct
P14679	False	
P14735	False	
P14770	False	
P14778	False	
P14780	False	
P14784	False	
P14854	False	
P14859	False	
P14866	True	master_direct
P14867	False	
P14868	True	master_direct
P14902	False	
P14920	False	
P14921	False	
P14923	False	
P14927	False	
P15018	False	
P15036	False	
P15056	False	
P15085	False	
P15086	False	
P15090	False	
P15104	False	
P15121	False	
P15144	False	
P15151	False	
P15153	False	
P15169	False	
P15170	True	master_direct
P15172	False	
P15173	False	
P15248	False	
P15259	False	
P15260	False	
P15289	False	
P15291	False	
P15309	False	
P15311	False	
P15313	False	
P15328	False	
P15336	False	
P15374	False	
P15382	False	
P15391	False	
P15407	False	
P15408	False	
P15428	False	
P15498	False	
P15502	False	
P15509	False	
P15514	False	
P15515	False	
P15516	False	
P15529	False	
P15531	False	
P15538	False	
P15559	False	
P15586	False	
P15622	False	
P15692	False	
P15735	False	
P15812	False	
P15813	False	
P15814	False	
P15822	False	
P15848	False	
P15863	False	
P15880	True	gene_patch
P15882	False	
P15884	False	
P15907	False	
P15918	True	master_direct
P15923	False	
P15924	False	
P15927	False	
P15941	False	
P15954	False	
P15976	False	
P16035	False	
P16050	False	
P16066	False	
P16070	False	
P16083	False	
P16104	False	
P16109	False	
P16112	False	
P16118	False	
P16144	False	
P16150	False	
P16152	False	
P16157	False	
P16219	False	
P16220	False	
P16233	False	
P16234	False	
P16260	False	
P16278	False	
P16284	False	
P16298	False	
P16333	False	
P16383	True	master_direct
P16389	False	
P16401	False	
P16402	False	
P16403	False	
P16410	False	
P16422	False	
P16435	False	
P16442	False	
P16444	False	
P16452	False	
P16455	True	gene_patch
P16471	False	
P16473	False	
P16499	False	
P16519	False	
P16520	False	
P16581	False	
P16591	False	
P16615	False	
P16619	False	
P16662	False	
P16671	False	
P16860	False	
P16870	False	
P16871	False	
P16885	False	
P16930	False	
P16949	False	
P16989	True	master_direct
P17010	False	
P17014	False	
P17020	False	
P17021	False	
P17022	False	
P17023	False	
P17024	False	
P17027	False	
P17028	False	
P17036	False	
P17040	False	
P17041	False	
P17050	False	
P17066	False	
P17081	False	
P17096	False	
P17152	False	
P17174	False	
P17181	False	
P17213	False	
P17252	False	
P17275	False	
P17301	False	
P17302	False	
P17342	False	
P17405	False	
P17480	True	master_direct
P17481	False	
P17482	False	
P17483	False	
P17509	False	
P17516	False	
P17535	False	
P17540	False	
P17542	False	
P17544	False	
P17568	False	
P17600	False	
P17612	False	
P17643	False	
P17655	False	
P17658	False	
P17661	False	
P17676	False	
P17677	False	
P17693	False	
P17706	False	
P17707	False	
P17735	False	
P17752	False	
P17787	False	
P17812	False	
P17813	False	
P17844	False	
P17858	False	
P17861	False	
P17900	False	
P17927	False	
P17931	False	
P17936	False	
P17947	False	
P17948	False	
P17980	False	
P17987	False	
P18031	False	
P18054	False	
P18065	False	
P18074	False	
P18075	False	
P18077	False	
P18084	False	
P18085	False	
P18089	False	
P18124	True	gene_patch
P18146	False	
P18206	False	
P18283	False	
P18405	False	
P18428	False	
P18433	False	
P18440	False	
P18505	False	
P18507	False	
P18509	False	
P18510	False	
P18545	False	
P18564	False	
P18577	False	
P18583	True	master_direct
P18615	True	master_direct
P18621	True	gene_patch
P18627	False	
P18669	False	
P18754	False	
P18825	False	
P18827	False	
P18846	False	
P18847	False	
P18848	False	
P18850	False	
P18858	False	
P18859	False	
P18887	False	
