uniprot_accession,uniprot_length,rnaprimaryclass,method,cluster_pam_k2,cluster_hierarchical_k2,cluster_pam_k3,cluster_hierarchical_k3,cluster_pam_k4,cluster_hierarchical_k4,cluster_pam_k5,cluster_hierarchical_k5,cluster_pam_k6,cluster_hierarchical_k6,cluster_hdbscan,hdbscan_confidence
E7EX53,133.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E7EWR4,597.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q2VPK5,515.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F6YDS7,81.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O95628,575.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F6XX82,94.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62750,156.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P78346,268.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96QC0,940.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
C9JQX9,83.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96EH5,51.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7Z2W9,205.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0Y450,441.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E7ENR5,236.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3QT46,619.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7Z7A3,348.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8NB42,609.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9JGP4,144.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H3J6,166.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5T8Z2,184.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14576,367.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5SZ64,190.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O77932,396.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9J323,145.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96LT9,517.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9J2Y9,1167.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P27824,592.0,unknown,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q16630,551.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
H7BZW6,143.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9J9B2,264.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q15072,292.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y3F4,350.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UI43,246.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O00571,662.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q5TA45,600.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P52434,150.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5GAN6,216.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
P0CF97,657.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
X6RDA4,248.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q96P11,429.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q00839,825.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
P31944,242.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q15366,365.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96I27,306.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UI10,523.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
B1APK8,227.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7L2E3,1194.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q01085,375.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P57723,403.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
X6RDS5,153.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6R2W3,1325.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9JCE0,148.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A2IDC7,194.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0Y503,135.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H7C0T8,184.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IY81,847.0,pre-rRNA,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,1,1.0
Q15637,639.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q8NDF8,572.0,diverse,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
O14787,897.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5VVQ1,163.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A7P0N5L0,480.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,1.0
Q6PIY7,484.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P21128,410.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F2Z2G3,333.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q49AG3,693.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E7EV40,204.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8NE35,698.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9H3H3,292.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.47254591338107066
Q14240,407.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E7ETU7,375.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5RKV6,272.0,diverse,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q5VVC8,167.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F5H702,113.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P0C7P1,496.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F6QDS0,479.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H7C1D4,185.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9HCE1,1003.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H9A5,744.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P26378,385.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A087WXN2,151.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P32969,192.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q53R41,847.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62304,92.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TCS8,783.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BTE6,412.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E7ERQ6,390.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q76FK4,1167.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.5610962004827325
C9JZ88,88.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E9PE17,129.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0A0MSS9,486.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O75460,977.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
D4PHA4,493.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q8WW01,171.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F6S9K0,191.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H7B2,306.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96Q15,3661.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BRX9,315.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y676,258.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q02878,288.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62269,152.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
B1AHC9,559.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9JIZ0,75.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P61218,127.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96K58,619.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0Y6A1,361.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0A0MSV7,84.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P79522,188.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H7C2C3,144.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P78316,857.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6P158,1386.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
H0Y6E7,292.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9UMY1,257.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96EG3,531.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6NXG1,681.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H7C2G5,117.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3KQ82,459.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7L775,607.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H7Z6,458.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8NAT2,981.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0G2JJZ9,328.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P41252,1262.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9J0L0,50.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0A0MSN9,333.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
O75534,798.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P15170,499.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P51991,378.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
A6NDY0,278.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9H633,154.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96H35,190.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E7EUN9,458.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A7I2XXS4,543.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13428,1488.0,pre-rRNA,SEG_intermediate,0,1,2,1,2,1,2,1,2,2,-1,0.0
E7ESC6,1088.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BQ75,279.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9P1Y6,1649.0,mRNA,SEG_intermediate,0,1,2,1,2,1,2,1,2,2,-1,0.0
P62633,177.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P08865,295.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6ZMS7,546.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5QJE6,756.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.8227697536108752
F6VEC6,435.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IYT2,770.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
X6RJ73,173.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TCP9,573.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9J847,114.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13601,381.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9HBD1,1191.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q5VZU3,215.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9J1C5,52.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q15477,1246.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8NE71,845.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
C9JVJ0,101.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E9PHM2,860.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O95059,124.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5CZA5,627.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
X6RJY0,320.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8VVL1,160.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y333,95.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5T7F5,372.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H0H0,1196.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8WXF0,261.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9NWK9,470.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P25786,263.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F6TAI2,324.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q8WUQ7,758.0,mRNA,SEG_intermediate,0,1,2,1,2,1,2,1,2,2,-1,0.0
Q9Y3B7,192.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96CB8,462.0,snRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
E7ETK0,131.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P0C7T5,689.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96BT7,664.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5QPL9,237.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q587J7,1177.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P54253,815.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.9840969673895787
Q9UHC7,482.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
A0A0C4DG89,1032.0,snRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
C9JE40,543.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q5JW28,199.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
B0QY89,607.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H2U1,1008.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
H7C4E7,151.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9J4W5,115.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BWE0,567.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8WAS2,213.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N7X1,1067.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6PI26,577.0,snoRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P56182,461.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86TG7,708.0,unknown,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
H0Y863,132.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96EK7,910.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9J7E5,957.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9J6P4,1024.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IZH2,1706.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O15042,1029.0,snRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q99497,189.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9C0B1,505.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9J0B9,218.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P38398,1863.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9JYQ9,121.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5RL73,367.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5T7N2,865.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,1,0.4160572573276817
H7C5K7,360.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H7C5L9,329.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TAS1,419.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13769,683.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
C9JP00,348.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q00059,246.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q969Z0,631.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E9PFF5,490.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
P47914,159.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O60783,128.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62945,25.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,4,5,4,6,-1,0.0
Q08J23,767.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E9PB61,264.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
H0Y8P4,545.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q499Z4,452.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E7ET15,1028.0,snRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
H0Y8X3,171.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5H9U9,1706.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q4G0J3,582.0,ncRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
D6R9X9,74.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
D6R9W6,518.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
F6VAP0,555.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,1.0
A0A0B4J203,849.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.7865572925850819
D6R954,199.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0Y9C1,435.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
D6RCB9,135.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BTF0,503.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NP92,439.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
O43660,514.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8NI36,895.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NQI0,724.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P09132,144.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q99729,332.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q92540,1137.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
P06730,217.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
D6RJF2,200.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IU60,420.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9P2J5,1176.0,tRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
H0YA61,80.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O00584,256.0,diverse,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
D6RG13,223.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q15797,465.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P53999,127.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
D6REA0,516.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q969S9,779.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
D6RJB1,162.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
D6RIC3,150.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
G3XAN0,64.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H2T7,1088.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62888,115.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
G5EA06,358.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TC59,973.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q2WGJ9,1857.0,unknown,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,-1,0.0
E5RHF4,198.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
H0YB34,148.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5TAP6,766.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E5RJP0,122.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E7ESL0,212.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E5RJM0,639.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q9NV88,658.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N8Q3,282.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96DE0,195.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E7ERJ7,604.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
O15372,352.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
E7EPX0,491.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YBR2,502.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86SE5,291.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E5RGH2,147.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IV48,349.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
