protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__glycine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,ncpr,fcr,is_medoid
Q9C0B1,505.0,0,1,257,257.0,0.5089108910891089,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07003891050583658,0.2801556420233463,False
C9J0B9,218.0,2,1,218,218.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04587155963302753,0.22018348623853212,False
P38398,1863.0,1,6,761,126.83333333333333,0.40848094471282875,3+,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.04467805519053877,0.2759526938239159,False
C9JYQ9,121.0,0,1,24,24.0,0.19834710743801653,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1666666666666667,0.3333333333333333,False
Q5RL73,367.0,4,1,14,14.0,0.03814713896457766,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571428571428572,0.5,False
Q13769,683.0,1,2,34,17.0,0.04978038067349927,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11764705882352941,0.29411764705882354,False
C9JP00,348.0,0,2,110,55.0,0.3160919540229885,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027272727272727282,0.19090909090909094,False
Q00059,246.0,2,2,206,103.0,0.8373983739837398,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.043689320388349516,0.3446601941747573,False
Q969Z0,631.0,4,1,51,51.0,0.08082408874801902,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1176470588235294,0.1568627450980392,False
Q499Z4,452.0,0,1,67,67.0,0.14823008849557523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11940298507462689,0.1791044776119403,False
E7ET15,1028.0,0,6,292,48.666666666666664,0.2840466926070039,3+,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.03767123287671233,0.2705479452054795,False
Q9BTF0,503.0,4,1,13,13.0,0.02584493041749503,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.5384615384615384,False
Q9NP92,439.0,1,1,173,173.0,0.3940774487471526,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115606936416185,0.2312138728323699,False
O43660,514.0,1,4,80,20.0,0.1556420233463035,3+,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.075,0.2,False
Q8NI36,895.0,0,2,392,196.0,0.43798882681564244,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0433673469387755,0.20663265306122444,False
Q9NQI0,724.0,4,1,214,214.0,0.2955801104972376,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.004672897196261682,0.2850467289719626,False
Q92540,1137.0,0,2,593,296.5,0.5215479331574319,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01854974704890388,0.21416526138279932,False
Q8IU60,420.0,2,1,406,406.0,0.9666666666666667,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009852216748768473,0.2758620689655172,False
Q9P2J5,1176.0,4,4,109,27.25,0.09268707482993198,3+,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.055045871559632996,0.3853211009174311,False
Q15797,465.0,1,1,15,15.0,0.03225806451612903,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06666666666666667,0.2,False
D6REA0,516.0,0,5,366,73.2,0.7093023255813954,3+,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.00819672131147541,0.22131147540983606,False
Q969S9,779.0,0,3,99,33.0,0.12708600770218229,3+,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.10101010101010101,0.3030303030303031,False
D6RJB1,162.0,1,1,25,25.0,0.15432098765432098,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.28,False
D6RIC3,150.0,2,1,150,150.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10666666666666669,0.3466666666666667,False
G3XAN0,64.0,2,1,64,64.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.28125,False
Q9H2T7,1088.0,2,3,1076,358.6666666666667,0.9889705882352942,3+,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012081784386617101,0.2016728624535316,False
P62888,115.0,1,1,7,7.0,0.06086956521739131,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.2857142857142857,False
Q8TC59,973.0,1,3,61,20.333333333333332,0.06269270298047276,3+,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06557377049180327,0.19672131147540983,False
Q2WGJ9,1857.0,1,2,210,105.0,0.11308562197092084,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01904761904761904,0.2666666666666667,False
E5RHF4,198.0,2,2,197,98.5,0.9949494949494949,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10152284263959391,0.25380710659898476,False
H0YB34,148.0,2,2,147,73.5,0.9932432432432432,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5105075164968116e-18,0.1904761904761905,False
Q5TAP6,766.0,0,3,226,75.33333333333333,0.2950391644908616,3+,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.02654867256637168,0.30973451327433627,False
E5RJM0,639.0,1,1,16,16.0,0.025039123630672927,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.375,False
Q9NV88,658.0,1,1,70,70.0,0.10638297872340426,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08571428571428572,0.3142857142857143,False
Q8N8Q3,282.0,2,2,274,137.0,0.9716312056737588,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.010948905109489053,0.23722627737226276,False
Q96DE0,195.0,2,1,195,195.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010256410256410262,0.2358974358974359,False
E7ERJ7,604.0,2,2,319,159.5,0.5281456953642384,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.025078369905956112,0.3197492163009405,False
Q9UFF9,292.0,0,2,33,16.5,0.11301369863013698,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303030304,0.1515151515151515,False
A1L020,520.0,0,2,69,34.5,0.1326923076923077,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.028985507246376812,0.2028985507246377,False
E9PN81,247.0,0,3,126,42.0,0.5101214574898786,3+,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.015873015873015872,0.20634920634920634,False
Q9H0A0,1025.0,2,1,922,922.0,0.8995121951219512,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001084598698481562,0.2223427331887202,False
E9PL19,596.0,4,1,13,13.0,0.02181208053691275,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2307692307692308,0.6923076923076923,False
P29692,281.0,4,2,44,22.0,0.15658362989323843,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.09090909090909095,0.18181818181818182,False
Q9Y2W1,955.0,4,1,35,35.0,0.03664921465968586,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2571428571428571,0.4857142857142857,False
H0YDK8,900.0,4,3,247,82.33333333333333,0.27444444444444444,3+,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.028340080971659926,0.10121457489878542,False
P62851,125.0,0,2,61,30.5,0.488,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.06557377049180331,0.29508196721311475,False
E9PKU4,235.0,0,4,97,24.25,0.4127659574468085,3+,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1134020618556701,0.27835051546391754,False
P62861,133.0,2,3,100,33.333333333333336,0.7518796992481203,3+,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0.29,False
P08240,638.0,2,1,633,633.0,0.9921630094043887,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02053712480252765,0.2606635071090048,False
P62277,151.0,2,2,150,75.0,0.9933774834437086,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333333334,0.29333333333333333,False
Q7L2H7,374.0,1,2,147,73.5,0.393048128342246,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.08843537414965986,0.2925170068027211,False
Q12872,951.0,4,1,12,12.0,0.012618296529968454,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.9166666666666666,False
Q96CB9,384.0,0,1,14,14.0,0.036458333333333336,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,False
Q5VTE6,544.0,1,1,8,8.0,0.014705882352941176,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,False
P21399,889.0,1,1,6,6.0,0.006749156355455568,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
A0A0C4DGG8,1043.0,0,7,525,75.0,0.5033557046979866,3+,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.05333333333333334,0.46476190476190476,False
Q86Y79,214.0,0,1,41,41.0,0.19158878504672897,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1463414634146341,0.1951219512195122,False
Q8IWX8,916.0,1,4,61,15.25,0.0665938864628821,3+,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0819672131147541,0.3114754098360656,False
Q96FC9,970.0,3,15,400,26.666666666666668,0.41237113402061853,3+,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0425,0.2375,False
Q9BZJ0,848.0,1,6,195,32.5,0.22995283018867924,3+,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.010256410256410251,0.24615384615384617,False
F5GYR3,275.0,1,3,33,11.0,0.12,3+,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3333333333333333,0.3333333333333333,False
Q8N1W1,1705.0,1,7,126,18.0,0.07390029325513196,3+,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06349206349206349,0.3492063492063492,False
Q9Y4C8,960.0,0,2,222,111.0,0.23125,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09009009009009009,0.3063063063063063,False
H0YG84,90.0,1,1,90,90.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01111111111111111,0.1666666666666667,False
O15226,690.0,2,4,678,169.5,0.9826086956521739,3+,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.02064896755162242,0.26843657817109146,False
O60942,597.0,2,1,403,403.0,0.6750418760469011,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004962779156327543,0.2878411910669975,False
Q9UPS6,1966.0,4,3,306,102.0,0.15564598168870802,3+,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.013071895424836602,0.29411764705882354,False
H0YGG4,152.0,2,2,118,59.0,0.7763157894736842,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00847457627118644,0.2966101694915254,False
O60522,2096.0,0,2,153,76.5,0.07299618320610687,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18300653594771243,False
H0YGJ7,106.0,1,1,15,15.0,0.14150943396226415,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06666666666666667,0.06666666666666667,False
P56270,477.0,0,5,237,47.4,0.4968553459119497,3+,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07172995780590717,0.1729957805907173,False
Q7Z5Q1,589.0,0,2,202,101.0,0.34295415959252973,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02970297029702971,0.2376237623762376,False
O95453,639.0,0,4,360,90.0,0.5633802816901409,3+,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.008333333333333333,0.26944444444444443,False
Q9Y5A9,579.0,1,1,119,119.0,0.20552677029360966,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05042016806722689,0.134453781512605,False
H0YGT4,134.0,1,3,40,13.333333333333334,0.29850746268656714,3+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.15000000000000002,0.2,False
Q13360,481.0,4,1,20,20.0,0.04158004158004158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0.35,False
Q8IYX4,353.0,3,9,190,21.11111111111111,0.5382436260623229,3+,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.03684210526315789,0.20526315789473684,False
F8VQP2,1073.0,3,7,232,33.142857142857146,0.21621621621621623,3+,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.034482758620689655,0.23275862068965517,False
O75123,536.0,0,1,87,87.0,0.1623134328358209,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022988505747126443,0.22988505747126442,False
Q5JTH9,1297.0,2,6,1115,185.83333333333334,0.8596761757902853,3+,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.01165919282511211,0.23408071748878923,False
P62826,216.0,2,1,216,216.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,False
H0YH84,186.0,2,2,179,89.5,0.9623655913978495,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.016759776536312842,0.17318435754189948,False
A0A0G2JKY3,1061.0,2,1,1061,1061.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006597549481621112,0.2139491046182846,False
F8VZA0,365.0,2,1,365,365.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00273972602739726,0.3095890410958904,False
O43716,136.0,2,1,136,136.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05147058823529412,0.2720588235294117,False
Q9UIF9,1905.0,4,2,592,296.0,0.31076115485564304,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.09966216216216219,0.14020270270270271,False
F8VZY7,263.0,0,1,99,99.0,0.376425855513308,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101010101010101,0.1717171717171717,False
A0A0B4J254,67.0,2,1,67,67.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05970149253731343,0.1791044776119403,False
H0YHU8,144.0,2,2,129,64.5,0.8958333333333334,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06201550387596899,0.2790697674418605,False
P86452,979.0,4,1,390,390.0,0.3983656792645557,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.010256410256410262,0.2717948717948718,False
F8VU11,892.0,1,1,256,256.0,0.28699551569506726,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.02734375,0.26171875,False
H0YIP0,219.0,4,1,10,10.0,0.045662100456621,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,False
Q9Y6G3,142.0,2,2,135,67.5,0.9507042253521126,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.037037037037037035,0.2592592592592593,False
F8VP89,275.0,2,2,268,134.0,0.9745454545454545,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.044776119402985065,0.3880597014925373,False
Q5GAN4,147.0,2,2,139,69.5,0.9455782312925171,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007194244604316534,0.22302158273381295,False
G3V2H6,54.0,2,1,54,54.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09259259259259259,0.2037037037037037,False
G3V2M5,61.0,2,1,61,61.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03278688524590164,0.2950819672131147,False
G3V2P5,207.0,0,2,128,64.0,0.6183574879227053,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09375,0.24999999999999997,False
Q9HCK8,2581.0,0,4,1098,274.5,0.4254165052305308,3+,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.01912568306010929,0.31420765027322406,False
G3V529,816.0,2,3,679,226.33333333333334,0.8321078431372549,3+,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.008836524300441824,0.2857142857142857,False
G3V5X7,2519.0,0,8,1252,156.5,0.4970226280269948,3+,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0031948881789137353,0.20766773162939298,False
H0YKX1,171.0,4,1,171,171.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.005847953216374269,0.3567251461988304,False
Q8IZ73,545.0,2,4,349,87.25,0.6403669724770642,3+,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05157593123209169,0.2808022922636103,False
A8K979,691.0,1,1,14,14.0,0.020260492040520984,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.07142857142857142,False
H3BN59,261.0,0,2,127,63.5,0.48659003831417624,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.7483827159451284e-18,0.1889763779527559,False
Q12788,808.0,1,5,79,15.8,0.09777227722772278,3+,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0379746835443038,0.16455696202531647,False
Q14137,746.0,1,2,26,13.0,0.03485254691689008,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.23076923076923078,False
H3BPE7,527.0,2,3,437,145.66666666666666,0.8292220113851992,3+,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.038901601830663615,0.1945080091533181,False
H3BPG5,128.0,2,1,128,128.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15625,0.328125,False
Q96F86,508.0,2,2,387,193.5,0.7618110236220472,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.002583979328165375,0.22480620155038755,False
A5YKK6,2376.0,2,4,1372,343.0,0.5774410774410774,3+,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.008746355685131196,0.20845481049562684,False
H3BQK0,484.0,2,1,484,484.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004132231404958678,0.2644628099173554,False
Q9Y2V2,147.0,2,1,147,147.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013605442176870748,0.2040816326530612,False
H3BSB3,131.0,0,1,85,85.0,0.648854961832061,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1647058823529412,0.4,False
H3BSW6,586.0,2,3,573,191.0,0.9778156996587031,3+,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0034904013961605616,0.2233856893542757,False
P61970,127.0,2,1,127,127.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04724409448818898,0.1732283464566929,False
H3BTT8,252.0,2,1,252,252.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01587301587301587,0.2222222222222222,False
D6RA96,785.0,3,11,492,44.72727272727273,0.6267515923566879,3+,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.012195121951219506,0.21138211382113822,False
Q9BUB4,502.0,3,16,321,20.0625,0.6394422310756972,3+,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.037383177570093455,0.2367601246105919,False
H3BUK8,54.0,1,1,24,24.0,0.4444444444444444,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.4583333333333333,False
Q96J87,481.0,1,1,16,16.0,0.033264033264033266,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.125,False
Q96SZ4,780.0,0,2,191,95.5,0.24487179487179486,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12041884816753926,0.2670157068062827,False
Q92667,903.0,1,1,43,43.0,0.047619047619047616,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02325581395348837,0.1627906976744186,False
Q6P2Q9,2335.0,0,7,465,66.42857142857143,0.19914346895074947,3+,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047311827956989246,0.24946236559139784,False
A0A140TA76,344.0,2,1,300,300.0,0.872093023255814,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.01666666666666667,0.27,False
I3L4V1,148.0,1,1,13,13.0,0.08783783783783784,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.07692307692307693,0.38461538461538464,False
P0CB38,370.0,0,7,118,16.857142857142858,0.31891891891891894,3+,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.008474576271186444,0.3135593220338983,False
J3QKW2,183.0,3,7,108,15.428571428571429,0.5901639344262295,3+,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.850371707708594e-17,0.2777777777777778,False
J3QL05,130.0,0,4,71,17.75,0.5461538461538461,3+,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16901408450704225,0.3380281690140845,False
J3QL17,468.0,3,4,284,71.0,0.6068376068376068,3+,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024647887323943657,0.2429577464788732,False
P60842,406.0,0,2,171,85.5,0.4211822660098522,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.05263157894736842,0.22807017543859648,False
Q9Y3E5,179.0,0,1,77,77.0,0.4301675977653631,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01298701298701299,0.1948051948051948,False
Q9Y3U8,105.0,0,1,14,14.0,0.13333333333333333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571428571428,0.1428571428571428,False
J3QS41,1943.0,2,4,986,246.5,0.5074626865671642,3+,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004056795131845842,0.23123732251521295,False
Q9C0B9,1178.0,1,15,390,26.0,0.3310696095076401,3+,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.010256410256410255,0.08205128205128205,False
K7EIU6,117.0,1,1,3,3.0,0.02564102564102564,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,False
A8MQ14,1090.0,0,17,474,27.88235294117647,0.43486238532110094,3+,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.04219409282700421,0.28270042194092826,False
Q15029,972.0,0,5,378,75.6,0.3888888888888889,3+,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.06349206349206349,0.2751322751322751,False
K7EJB9,349.0,1,1,44,44.0,0.12607449856733524,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02272727272727273,0.2045454545454546,False
K7EKH9,261.0,1,1,49,49.0,0.18773946360153257,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.06122448979591838,0.3469387755102041,False
O00411,1230.0,1,6,89,14.833333333333334,0.07235772357723577,3+,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11235955056179775,0.24719101123595505,False
K7EL49,112.0,1,1,2,2.0,0.017857142857142856,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
Q9BTD8,480.0,1,1,11,11.0,0.022916666666666665,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636363636363636,0.5454545454545454,False
